prefix,expression,term_count,constant_count,operator_count,epoch_90,best_reward,mean_reward,top_reward
Y sqrt add INT+ 5 pow x INT+ 2,sqrt(x**2 + 5),1,0,1
Y add mul div INT+ 5 INT+ 2 asinh mul div INT+ 1 INT+ 5 mul x sqrt INT+ 5 mul div INT+ 1 INT+ 2 mul x sqrt add INT+ 5 pow x INT+ 2,x*sqrt(x**2 + 5)/2 + 5*asinh(sqrt(5)*x/5)/2,5,2,5
Y add pow cos x INT+ 2 mul INT+ 2 x,2*x + cos(x)**2,3,1,3
Y add pow x INT+ 2 add mul div INT+ 1 INT+ 2 x mul div INT+ 1 INT+ 2 mul cos x sin x,x**2 + x/2 + sin(x)*cos(x)/2,6,2,6
Y add pow x INT+ 3 atan x,x**3 + atan(x),2,0,3
Y add mul div INT- 1 INT+ 2 ln add INT+ 1 pow x INT+ 2 add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul x atan x,x**4/4 + x*atan(x) - log(x**2 + 1)/2,6,2,7
Y mul x add INT+ 1 add x sqrt x,x*(sqrt(x) + x + 1),4,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 2 INT+ 5 pow x div INT+ 5 INT+ 2,2*x**(5/2)/5 + x**3/3 + x**2/2,6,3,7
Y mul pow x INT+ 3 add INT+ 2 mul INT+ 2 x,x**3*(2*x + 2),4,2,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 4 mul div INT+ 2 INT+ 5 pow x INT+ 5,2*x**5/5 + x**4/2,4,2,5
Y mul INT+ 2 4 pow x INT+ 2,24*x**2,2,1,2
Y mul INT+ 8 pow x INT+ 3,8*x**3,2,1,2
Y add exp x tanh x,exp(x) + tanh(x),2,0,3
Y add x add mul INT- 1 ln add INT+ 1 tanh x exp x,x + exp(x) - log(tanh(x) + 1),4,1,4
Y mul x add mul INT+ 3 x mul INT+ 3 pow x INT+ 2,x*(3*x**2 + 3*x),5,2,5
Y add pow x INT+ 3 mul div INT+ 3 INT+ 4 pow x INT+ 4,3*x**4/4 + x**3,3,1,4
Y mul sqrt INT+ 5 pow x INT- 1,sqrt(5)/x,2,1,2
Y mul sqrt INT+ 5 ln x,sqrt(5)*log(x),2,1,2
Y add INT+ 1 acosh x,acosh(x) + 1,2,1,2
Y add x add mul INT- 1 sqrt add INT- 1 pow x INT+ 2 mul x acosh x,x*acosh(x) + x - sqrt(x**2 - 1),5,1,5
Y add x mul INT- 1 mul x acos x,-x*acos(x) + x,4,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 4 acos x add mul div INT- 1 INT+ 2 mul pow x INT+ 2 acos x mul div INT+ 1 INT+ 4 mul x sqrt add INT+ 1 mul INT- 1 pow x INT+ 2,-x**2*acos(x)/2 + x**2/2 + x*sqrt(1 - x**2)/4 + acos(x)/4,10,4,10
Y mul INT+ 3 2 pow x INT+ 4,32*x**4,2,1,2
Y mul div INT+ 3 2 INT+ 5 pow x INT+ 5,32*x**5/5,2,1,2
Y ln add INT+ 5 pow x INT+ 2,log(x**2 + 5),1,0,1
Y add mul INT- 2 x add mul x ln add INT+ 5 pow x INT+ 2 mul INT+ 2 mul sqrt INT+ 5 atan mul div INT+ 1 INT+ 5 mul x sqrt INT+ 5,x*log(x**2 + 5) - 2*x + 2*sqrt(5)*atan(sqrt(5)*x/5),7,3,6
Y add cosh x ln x,log(x) + cosh(x),2,0,3
Y add mul INT- 1 x add mul x ln x sinh x,x*log(x) - x + sinh(x),5,1,5
Y mul INT- 1 mul x add x pow x INT+ 2,-x*(x**2 + x),4,1,3
Y add mul div INT- 1 INT+ 3 pow x INT+ 3 mul div INT- 1 INT+ 4 pow x INT+ 4,-x**4/4 - x**3/3,4,2,5
Y add acosh x exp x,exp(x) + acosh(x),2,0,3
Y add mul INT- 1 sqrt add INT- 1 pow x INT+ 2 add mul x acosh x exp x,x*acosh(x) - sqrt(x**2 - 1) + exp(x),5,1,6
Y add asin x ln x,log(x) + asin(x),2,0,3
Y add sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 add mul INT- 1 x add mul x asin x mul x ln x,x*log(x) + x*asin(x) - x + sqrt(1 - x**2),7,1,7
Y mul pow x INT+ 2 add mul INT+ 2 x sin x,x**2*(2*x + sin(x)),4,1,5
Y add mul div INT+ 1 INT+ 2 pow x INT+ 4 add mul INT+ 2 cos x add mul INT- 1 mul pow x INT+ 2 cos x mul INT+ 2 mul x sin x,x**4/2 - x**2*cos(x) + 2*x*sin(x) + 2*cos(x),10,4,10
Y add x cos asinh x,x + cos(asinh(x)),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 2 mul x cos asinh x mul div INT+ 1 INT+ 2 mul sqrt add INT+ 1 pow x INT+ 2 sin asinh x,x**2/2 + x*cos(asinh(x))/2 + sqrt(x**2 + 1)*sin(asinh(x))/2,8,3,8
Y add acos x sin x,sin(x) + acos(x),2,0,3
Y add mul INT- 1 sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 add mul INT- 1 cos x mul x acos x,x*acos(x) - sqrt(1 - x**2) - cos(x),6,2,7
Y add mul INT- 1 pow x INT+ 2 mul INT- 3 x,-x**2 - 3*x,4,2,4
Y add mul div INT- 3 INT+ 2 pow x INT+ 2 mul div INT- 1 INT+ 3 pow x INT+ 3,-x**3/3 - 3*x**2/2,4,2,5
Y ln add INT+ 3 pow x INT+ 2,log(x**2 + 3),1,0,1
Y add mul INT- 2 x add mul x ln add INT+ 3 pow x INT+ 2 mul INT+ 2 mul sqrt INT+ 3 atan mul div INT+ 1 INT+ 3 mul x sqrt INT+ 3,x*log(x**2 + 3) - 2*x + 2*sqrt(3)*atan(sqrt(3)*x/3),7,3,6
Y cos add INT- 1 mul INT+ 2 x,cos(2*x - 1),1,0,1
Y mul div INT+ 1 INT+ 2 sin add INT- 1 mul INT+ 2 x,sin(2*x - 1)/2,2,1,2
Y add atanh x ln x,log(x) + atanh(x),2,0,3
Y add mul INT- 1 x add mul INT- 1 atanh x add mul x atanh x add mul x ln x ln add INT+ 1 x,x*log(x) + x*atanh(x) - x + log(x + 1) - atanh(x),9,2,9
Y add INT+ 1 cosh x,cosh(x) + 1,2,1,2
Y add x sinh x,x + sinh(x),2,0,2
Y add x pow sin x INT+ 5,x + sin(x)**5,2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 cos x add mul div INT- 1 INT+ 5 pow cos x INT+ 5 mul div INT+ 2 INT+ 3 pow cos x INT+ 3,x**2/2 - cos(x)**5/5 + 2*cos(x)**3/3 - cos(x),8,4,9
Y add x add pow x INT+ 3 mul INT+ 2 pow x INT+ 2,x**3 + 2*x**2 + x,4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul div INT+ 2 INT+ 3 pow x INT+ 3,x**4/4 + 2*x**3/3 + x**2/2,6,3,7
Y add x mul INT- 1 mul x asinh x,-x*asinh(x) + x,4,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 1 INT+ 4 asinh x add mul div INT- 1 INT+ 2 mul pow x INT+ 2 asinh x mul div INT+ 1 INT+ 4 mul x sqrt add INT+ 1 pow x INT+ 2,-x**2*asinh(x)/2 + x**2/2 + x*sqrt(x**2 + 1)/4 - asinh(x)/4,10,4,10
Y mul x pow tan INT+ 4 INT- 1,x/tan(4),2,1,1
Y mul div INT+ 1 INT+ 2 mul pow x INT+ 2 pow tan INT+ 4 INT- 1,x**2/(2*tan(4)),3,2,2
Y add INT+ 1 atan x,atan(x) + 1,2,1,2
Y add x add mul div INT- 1 INT+ 2 ln add INT+ 1 pow x INT+ 2 mul x atan x,x*atan(x) + x - log(x**2 + 1)/2,5,1,5
Y mul INT+ 2 mul x add x mul INT+ 2 pow x INT+ 2,2*x*(2*x**2 + x),5,2,4
Y add pow x INT+ 4 mul div INT+ 2 INT+ 3 pow x INT+ 3,x**4 + 2*x**3/3,3,1,4
Y mul pow x INT+ 3 add INT+ 4 mul INT+ 2 x,x**3*(2*x + 4),4,2,4
Y add pow x INT+ 4 mul div INT+ 2 INT+ 5 pow x INT+ 5,2*x**5/5 + x**4,3,1,4
Y add acos x exp x,exp(x) + acos(x),2,0,3
Y add mul INT- 1 sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 add mul x acos x exp x,x*acos(x) - sqrt(1 - x**2) + exp(x),5,1,6
Y add acosh x cos x,cos(x) + acosh(x),2,0,3
Y add mul INT- 1 sqrt add INT- 1 pow x INT+ 2 add mul x acosh x sin x,x*acosh(x) - sqrt(x**2 - 1) + sin(x),5,1,6
Y mul pow x INT+ 2 add mul INT+ 2 x exp x,x**2*(2*x + exp(x)),4,1,5
Y add mul div INT+ 1 INT+ 2 pow x INT+ 4 mul add INT+ 2 add pow x INT+ 2 mul INT- 2 x exp x,x**4/2 + (x**2 - 2*x + 2)*exp(x),7,3,8
Y add x cos acosh x,x + cos(acosh(x)),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 2 mul x cos acosh x mul div INT+ 1 INT+ 2 mul sqrt add INT- 1 pow x INT+ 2 sin acosh x,x**2/2 + x*cos(acosh(x))/2 + sqrt(x**2 - 1)*sin(acosh(x))/2,8,3,8
Y mul pow x INT+ 2 add mul INT+ 2 x cos x,x**2*(2*x + cos(x)),4,1,5
Y add mul div INT+ 1 INT+ 2 pow x INT+ 4 add mul INT- 2 sin x add mul pow x INT+ 2 sin x mul INT+ 2 mul x cos x,x**4/2 + x**2*sin(x) + 2*x*cos(x) - 2*sin(x),9,3,10
Y add x sin asinh x,x + sin(asinh(x)),2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 2 mul x sin asinh x mul div INT- 1 INT+ 2 mul sqrt add INT+ 1 pow x INT+ 2 cos asinh x,x**2/2 + x*sin(asinh(x))/2 - sqrt(x**2 + 1)*cos(asinh(x))/2,8,3,8
Y add asinh x sin x,sin(x) + asinh(x),2,0,3
Y add mul INT- 1 sqrt add INT+ 1 pow x INT+ 2 add mul INT- 1 cos x mul x asinh x,x*asinh(x) - sqrt(x**2 + 1) - cos(x),6,2,7
Y add x mul INT- 1 mul pow x INT+ 2 cos x,-x**2*cos(x) + x,4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 2 sin x add mul INT- 1 mul pow x INT+ 2 sin x mul INT- 2 mul x cos x,-x**2*sin(x) + x**2/2 - 2*x*cos(x) + 2*sin(x),10,4,10
Y add x pow asinh x INT+ 2,x + asinh(x)**2,2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT+ 2 x add mul x pow asinh x INT+ 2 mul INT- 2 mul sqrt add INT+ 1 pow x INT+ 2 asinh x,x**2/2 + x*asinh(x)**2 + 2*x - 2*sqrt(x**2 + 1)*asinh(x),9,3,9
Y add sin x sinh x,sin(x) + sinh(x),2,0,3
Y add mul INT- 1 cos x cosh x,-cos(x) + cosh(x),3,1,4
Y add INT+ 2 0 mul INT+ 5 x,5*x + 20,3,2,2
Y add mul INT+ 2 0 x mul div INT+ 5 INT+ 2 pow x INT+ 2,5*x**2/2 + 20*x,4,2,4
Y add mul INT+ 3 x ln pow x INT+ 2,3*x + log(x**2),3,1,3
Y add mul INT- 2 x add mul div INT+ 3 INT+ 2 pow x INT+ 2 mul x ln pow x INT+ 2,3*x**2/2 + x*log(x**2) - 2*x,6,2,6
Y mul x add x mul INT+ 4 pow x INT+ 3,x*(4*x**3 + x),4,1,4
Y add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 4 INT+ 5 pow x INT+ 5,4*x**5/5 + x**3/3,4,2,5
Y add mul INT+ 3 x mul INT+ 3 pow x INT+ 4,3*x**4 + 3*x,4,2,4
Y add mul div INT+ 3 INT+ 2 pow x INT+ 2 mul div INT+ 3 INT+ 5 pow x INT+ 5,3*x**5/5 + 3*x**2/2,4,2,5
Y pow add INT+ 1 mul INT- 1 x INT- 1,1/(1 - x),1,0,1
Y mul INT- 1 ln add INT- 1 x,-log(x - 1),2,1,2
Y add asin x cos x,cos(x) + asin(x),2,0,3
Y add sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 add mul x asin x sin x,x*asin(x) + sqrt(1 - x**2) + sin(x),4,0,5
Y add mul INT+ 2 x exp sqrt x,2*x + exp(sqrt(x)),3,1,3
Y add pow x INT+ 2 add mul INT- 2 exp sqrt x mul INT+ 2 mul sqrt x exp sqrt x,2*sqrt(x)*exp(sqrt(x)) + x**2 - 2*exp(sqrt(x)),6,2,7
Y mul pow x INT+ 2 sinh INT+ 1,x**2*sinh(1),2,1,2
Y mul div INT+ 1 INT+ 3 mul pow x INT+ 3 sinh INT+ 1,x**3*sinh(1)/3,3,2,2
Y add pow tan x INT+ 2 mul INT+ 2 x,2*x + tan(x)**2,3,1,3
Y add pow x INT+ 2 add mul INT- 1 x mul pow cos x INT- 1 sin x,x**2 - x + sin(x)/cos(x),5,1,6
Y mul INT+ 4 mul pow x INT+ 3 exp x,4*x**3*exp(x),3,1,3
Y mul add INT- 2 4 add mul INT- 1 2 pow x INT+ 2 add mul INT+ 4 pow x INT+ 3 mul INT+ 2 4 x exp x,(4*x**3 - 12*x**2 + 24*x - 24)*exp(x),8,4,8
Y mul pow x INT- 1 add INT+ 9 x,(x + 9)/x,3,1,3
Y add x mul INT+ 9 ln x,x + 9*log(x),3,1,3
Y add x pow ln x INT+ 5,x + log(x)**5,2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 2 0 x add mul x pow ln x INT+ 5 add mul INT- 6 0 mul x pow ln x INT+ 2 add mul INT- 5 mul x pow ln x INT+ 4 add mul INT+ 2 0 mul x pow ln x INT+ 3 mul INT+ 1 2 0 mul x ln x,x**2/2 + x*log(x)**5 - 5*x*log(x)**4 + 20*x*log(x)**3 - 60*x*log(x)**2 + 120*x*log(x) - 120*x,18,6,14
Y mul pow x INT+ 2 add pow x INT+ 2 mul INT+ 3 x,x**2*(x**2 + 3*x),4,1,5
Y add mul div INT+ 1 INT+ 5 pow x INT+ 5 mul div INT+ 3 INT+ 4 pow x INT+ 4,x**5/5 + 3*x**4/4,4,2,5
Y pow add x sin x INT+ 4,(x + sin(x))**4,1,0,1
Y add mul INT- 2 4 sin x add mul div INT+ 1 INT+ 5 pow x INT+ 5 add mul div INT+ 2 8 INT+ 9 pow sin x INT+ 3 add mul pow x INT+ 3 pow cos x INT+ 2 add mul pow x INT+ 3 pow sin x INT+ 2 add mul INT- 4 mul pow x INT+ 3 cos x add mul INT+ 1 2 mul pow x INT+ 2 sin x add mul INT+ 2 4 mul x cos x add mul div INT- 8 INT+ 3 mul x pow cos x INT+ 3 add mul div INT- 5 INT+ 8 mul pow sin x INT+ 3 cos x add mul div INT- 3 INT+ 2 mul x pow cos x INT+ 2 add mul div INT- 3 INT+ 8 mul pow cos x INT+ 3 sin x add mul div INT+ 3 INT+ 2 mul x pow sin x INT+ 2 add mul div INT+ 3 INT+ 2 mul cos x sin x add mul div INT+ 3 INT+ 8 mul x pow cos x INT+ 4 add mul div INT+ 3 INT+ 8 mul x pow sin x INT+ 4 add mul div INT+ 8 INT+ 3 mul pow cos x INT+ 2 sin x add mul INT- 4 mul x mul pow sin x INT+ 2 cos x add mul INT- 3 mul pow x INT+ 2 mul cos x sin x mul div INT+ 3 INT+ 4 mul x mul pow cos x INT+ 2 pow sin x INT+ 2,x**5/5 + x**3*sin(x)**2 + x**3*cos(x)**2 - 4*x**3*cos(x) - 3*x**2*sin(x)*cos(x) + 12*x**2*sin(x) + 3*x*sin(x)**4/8 + 3*x*sin(x)**2*cos(x)**2/4 - 4*x*sin(x)**2*cos(x) + 3*x*sin(x)**2/2 + 3*x*cos(x)**4/8 - 8*x*cos(x)**3/3 - 3*x*cos(x)**2/2 + 24*x*cos(x) - 5*sin(x)**3*cos(x)/8 + 28*sin(x)**3/9 - 3*sin(x)*cos(x)**3/8 + 8*sin(x)*cos(x)**2/3 + 3*sin(x)*cos(x)/2 - 24*sin(x),58,18,53
Y add atan x exp x,exp(x) + atan(x),2,0,3
Y add mul div INT- 1 INT+ 2 ln add INT+ 1 pow x INT+ 2 add mul x atan x exp x,x*atan(x) + exp(x) - log(x**2 + 1)/2,5,1,6
Y add x mul INT- 1 mul x atanh x,-x*atanh(x) + x,4,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 2 atanh x add mul div INT- 1 INT+ 2 x mul div INT- 1 INT+ 2 mul pow x INT+ 2 atanh x,-x**2*atanh(x)/2 + x**2/2 - x/2 + atanh(x)/2,9,4,9
Y mul add INT+ 1 x add INT+ 4 x,(x + 1)*(x + 4),4,2,3
Y add mul INT+ 4 x add mul div INT+ 1 INT+ 3 pow x INT+ 3 mul div INT+ 5 INT+ 2 pow x INT+ 2,x**3/3 + 5*x**2/2 + 4*x,6,3,6
Y cos add INT- 5 x,cos(x - 5),1,0,1
Y sin add INT- 5 x,sin(x - 5),1,0,1
Y add x pow cos x INT+ 5,x + cos(x)**5,2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT- 2 INT+ 3 pow sin x INT+ 3 add mul div INT+ 1 INT+ 5 pow sin x INT+ 5 sin x,x**2/2 + sin(x)**5/5 - 2*sin(x)**3/3 + sin(x),7,3,8
Y add asin x tan x,tan(x) + asin(x),2,0,3
Y add sqrt add INT+ 1 mul INT- 1 pow x INT+ 2 add mul INT- 1 ln cos x mul x asin x,x*asin(x) + sqrt(1 - x**2) - log(cos(x)),5,1,6
Y pow add INT+ 4 mul INT+ 2 x INT- 1,1/(2*x + 4),1,0,1
Y mul div INT+ 1 INT+ 2 ln add INT+ 4 mul INT+ 2 x,log(2*x + 4)/2,2,1,2
Y pow add INT+ 2 mul INT+ 2 x INT- 1,1/(2*x + 2),1,0,1
Y mul div INT+ 1 INT+ 2 ln add INT+ 2 mul INT+ 2 x,log(2*x + 2)/2,2,1,2
Y add mul INT+ 2 x cos sqrt x,2*x + cos(sqrt(x)),3,1,3
Y add pow x INT+ 2 add mul INT+ 2 cos sqrt x mul INT+ 2 mul sqrt x sin sqrt x,2*sqrt(x)*sin(sqrt(x)) + x**2 + 2*cos(sqrt(x)),6,2,7
Y mul div INT+ 1 INT+ 5 mul sqrt INT+ 5 pow x INT+ 2,sqrt(5)*x**2/5,3,2,2
Y mul div INT+ 1 INT+ 1 5 mul sqrt INT+ 5 pow x INT+ 3,sqrt(5)*x**3/15,3,2,2
Y add tan x tanh x,tan(x) + tanh(x),2,0,3
Y add x add mul INT- 1 ln add INT+ 1 tanh x mul INT- 1 ln cos x,x - log(tanh(x) + 1) - log(cos(x)),5,2,5
Y cos mul div INT+ 1 INT+ 5 x,cos(x/5),1,0,1
Y mul INT+ 5 sin mul div INT+ 1 INT+ 5 x,5*sin(x/5),2,1,2
Y mul x exp mul INT- 4 x,x*exp(-4*x),2,0,2
Y mul div INT+ 1 INT+ 1 6 mul add INT- 1 mul INT- 4 x exp mul INT- 4 x,(-4*x - 1)*exp(-4*x)/16,5,3,4
Y add INT+ 3 mul INT- 3 x,3 - 3*x,3,2,2
Y add mul INT+ 3 x mul div INT- 3 INT+ 2 pow x INT+ 2,-3*x**2/2 + 3*x,4,2,4
Y sin mul INT+ 1 0 x,sin(10*x),1,0,1
Y mul div INT- 1 INT+ 1 0 cos mul INT+ 1 0 x,-cos(10*x)/10,2,1,2
Y add x add mul INT+ 2 pow x INT+ 2 tan x,2*x**2 + x + tan(x),4,1,4
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 ln cos x mul div INT+ 2 INT+ 3 pow x INT+ 3,2*x**3/3 + x**2/2 - log(cos(x)),6,3,7
Y mul pow x INT+ 2 add sqrt x mul INT+ 2 x,x**2*(sqrt(x) + 2*x),4,1,5
Y add mul div INT+ 1 INT+ 2 pow x INT+ 4 mul div INT+ 2 INT+ 7 pow x div INT+ 7 INT+ 2,2*x**(7/2)/7 + x**4/2,4,2,5
Y mul INT+ 2 ln mul INT+ 2 x,2*log(2*x),2,1,2
Y add mul INT- 2 x mul INT+ 2 mul x ln mul INT+ 2 x,2*x*log(2*x) - 2*x,5,2,4
Y mul x pow add pow x INT+ 3 mul INT- 1 x INT- 1,x/(x**3 - x),2,0,2
Y add mul div INT+ 1 INT+ 2 ln add INT- 1 x mul div INT- 1 INT+ 2 ln add INT+ 1 x,log(x - 1)/2 - log(x + 1)/2,4,2,5
Y sqrt add INT+ 1 mul INT+ 3 x,sqrt(3*x + 1),1,0,1
Y mul div INT+ 2 INT+ 9 pow add INT+ 1 mul INT+ 3 x div INT+ 3 INT+ 2,2*(3*x + 1)**(3/2)/9,2,1,2
Y mul INT- 4 x,-4*x,2,1,1
Y mul INT- 2 pow x INT+ 2,-2*x**2,2,1,2
Y mul x pow sinh pow x INT+ 2 INT- 1,x/sinh(x**2),2,0,2
Y mul div INT+ 1 INT+ 2 ln tanh mul div INT+ 1 INT+ 2 pow x INT+ 2,log(tanh(x**2/2))/2,2,1,2
Y mul pow x INT- 1 add INT+ 1 add x pow x INT+ 2,(x**2 + x + 1)/x,4,1,4
Y add x add mul div INT+ 1 INT+ 2 pow x INT+ 2 ln x,x**2/2 + x + log(x),4,1,4
Y mul x pow add INT+ 9 x INT- 1,x/(x + 9),2,0,2
Y add x mul INT- 9 ln add INT+ 9 x,x - 9*log(x + 9),3,1,3
Y add x mul INT- 1 mul x asin x,-x*asin(x) + x,4,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 4 asin x add mul div INT- 1 INT+ 2 mul pow x INT+ 2 asin x mul div INT- 1 INT+ 4 mul x sqrt add INT+ 1 mul INT- 1 pow x INT+ 2,-x**2*asin(x)/2 + x**2/2 - x*sqrt(1 - x**2)/4 + asin(x)/4,10,4,10
Y mul pow x INT+ 2 exp INT- 2,x**2*exp(-2),2,1,2
Y mul div INT+ 1 INT+ 3 mul pow x INT+ 3 exp INT- 2,x**3*exp(-2)/3,3,2,2
Y mul div INT- 1 INT+ 4 pow x INT+ 2,-x**2/4,2,1,2
Y mul div INT- 1 INT+ 1 2 pow x INT+ 3,-x**3/12,2,1,2
Y add x mul INT+ 2 pow x div INT+ 5 INT+ 2,2*x**(5/2) + x,3,1,3
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul div INT+ 4 INT+ 7 pow x div INT+ 7 INT+ 2,4*x**(7/2)/7 + x**2/2,4,2,5
Y add mul INT- 1 x mul div INT+ 1 INT+ 4 pow x INT+ 2,x**2/4 - x,4,2,4
Y add mul div INT- 1 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 1 2 pow x INT+ 3,x**3/12 - x**2/2,4,2,5
Y add mul INT+ 2 x sin sqrt x,2*x + sin(sqrt(x)),3,1,3
Y add pow x INT+ 2 add mul INT+ 2 sin sqrt x mul INT- 2 mul sqrt x cos sqrt x,-2*sqrt(x)*cos(sqrt(x)) + x**2 + 2*sin(sqrt(x)),6,2,7
Y pow x INT- 3,x**(-3),1,0,1
Y mul div INT- 1 INT+ 2 pow x INT- 2,-1/(2*x**2),2,1,2
Y add mul INT+ 2 x ln sqrt x,2*x + log(sqrt(x)),3,1,3
Y add pow x INT+ 2 add mul div INT- 1 INT+ 2 x mul x ln sqrt x,x**2 + x*log(sqrt(x)) - x/2,5,1,5
Y add cos x sinh x,cos(x) + sinh(x),2,0,3
Y add cosh x sin x,sin(x) + cosh(x),2,0,3
Y mul pow x INT- 1 sin INT+ 5,sin(5)/x,2,1,2
Y mul ln x sin INT+ 5,log(x)*sin(5),2,1,2
Y add x cosh INT+ 1,x + cosh(1),2,1,1
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul x cosh INT+ 1,x**2/2 + x*cosh(1),4,2,4
Y mul pow x INT+ 2 add pow x INT+ 3 mul INT+ 2 x,x**2*(x**3 + 2*x),4,1,5
Y add mul div INT+ 1 INT+ 2 pow x INT+ 4 mul div INT+ 1 INT+ 6 pow x INT+ 6,x**6/6 + x**4/2,4,2,5
Y add x pow tan x INT+ 5,x + tan(x)**5,2,0,2
Y add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 ln cos x mul div INT- 1 INT+ 4 mul pow cos x INT- 4 add INT- 1 mul INT+ 4 pow cos x INT+ 2,x**2/2 - (4*cos(x)**2 - 1)/(4*cos(x)**4) - log(cos(x)),9,5,10
Y mul x add mul INT+ 4 x mul INT+ 4 pow x INT+ 2,x*(4*x**2 + 4*x),5,2,5
Y add pow x INT+ 4 mul div INT+ 4 INT+ 3 pow x INT+ 3,x**4 + 4*x**3/3,3,1,4
Y ln add INT+ 1 mul INT+ 3 x,log(3*x + 1),1,0,1
Y add mul INT- 1 x add mul div INT+ 1 INT+ 3 ln add INT+ 1 mul INT+ 3 x mul x ln add INT+ 1 mul INT+ 3 x,x*log(3*x + 1) - x + log(3*x + 1)/3,6,2,6
Y add mul INT+ 2 x mul INT+ 2 pow x div INT+ 3 INT+ 2,2*x**(3/2) + 2*x,4,2,4
Y add pow x INT+ 2 mul div INT+ 4 INT+ 5 pow x div INT+ 5 INT+ 2,4*x**(5/2)/5 + x**2,3,1,4
Y mul div INT+ 4 INT+ 5 pow x INT+ 3,4*x**3/5,2,1,2
Y mul div INT+ 1 INT+ 5 pow x INT+ 4,x**4/5,2,1,2
Y pow add pow x INT+ 2 mul INT- 1 x INT- 1,1/(x**2 - x),1,0,1
Y add mul INT- 1 ln x ln add INT- 1 x,-log(x) + log(x - 1),3,1,4
Y pow add x cos x INT+ 4,(x + cos(x))**4,1,0,1
Y add mul INT- 2 4 cos x add mul div INT+ 1 INT+ 5 pow x INT+ 5 add mul div INT+ 2 8 INT+ 9 pow cos x INT+ 3 add mul pow x INT+ 3 pow cos x INT+ 2 add mul pow x INT+ 3 pow sin x INT+ 2 add mul INT- 2 4 mul x sin x add mul INT+ 4 mul pow x INT+ 3 sin x add mul INT+ 1 2 mul pow x INT+ 2 cos x add mul div INT- 3 INT+ 2 mul x pow sin x INT+ 2 add mul div INT- 3 INT+ 2 mul cos x sin x add mul div INT+ 3 INT+ 2 mul x pow cos x INT+ 2 add mul div INT+ 3 INT+ 8 mul x pow cos x INT+ 4 add mul div INT+ 3 INT+ 8 mul x pow sin x INT+ 4 add mul div INT+ 3 INT+ 8 mul pow sin x INT+ 3 cos x add mul div INT+ 5 INT+ 8 mul pow cos x INT+ 3 sin x add mul div INT+ 8 INT+ 3 mul x pow sin x INT+ 3 add mul div INT+ 8 INT+ 3 mul pow sin x INT+ 2 cos x add mul INT+ 3 mul pow x INT+ 2 mul cos x sin x add mul INT+ 4 mul x mul pow cos x INT+ 2 sin x mul div INT+ 3 INT+ 4 mul x mul pow cos x INT+ 2 pow sin x INT+ 2,x**5/5 + x**3*sin(x)**2 + 4*x**3*sin(x) + x**3*cos(x)**2 + 3*x**2*sin(x)*cos(x) + 12*x**2*cos(x) + 3*x*sin(x)**4/8 + 8*x*sin(x)**3/3 + 3*x*sin(x)**2*cos(x)**2/4 - 3*x*sin(x)**2/2 + 4*x*sin(x)*cos(x)**2 - 24*x*sin(x) + 3*x*cos(x)**4/8 + 3*x*cos(x)**2/2 + 3*sin(x)**3*cos(x)/8 + 8*sin(x)**2*cos(x)/3 + 5*sin(x)*cos(x)**3/8 - 3*sin(x)*cos(x)/2 + 28*cos(x)**3/9 - 24*cos(x),58,18,53
Y add INT+ 1 atanh x,atanh(x) + 1,2,1,2
