 Nguyen-3_0_0,x + tan(x),tensor(0.6051),0.5741894460677737
 Nguyen-3_50_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5846f2e0>>
 Nguyen-3_50_5,73/(x*cosh(x)),tensor(0.0012),-671846.6391685355
 Nguyen-3_50_6,2 - x,tensor(0.3465),-2.5582489362051284
 Nguyen-3_50_7,0,tensor(0.),0
 Nguyen-3_50_8,x**2 + cos(x),tensor(0.4705),-0.2670250318822418
 Nguyen-3_50_9,x**2*(x*exp(x) + x),tensor(0.7152),0.8414693801668041
 Nguyen-3_50_10,x**4/8,tensor(0.4897),-0.08560803102746739
 Nguyen-3_50_11,acosh(x + 5),tensor(0.3727),-1.8318938553067206
 Nguyen-3_50_12,2*x,tensor(0.6089),0.5873233661454036
 Nguyen-3_50_13,4*x**2/5,tensor(0.5086),0.06616335768510695
 Nguyen-3_50_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40f2100>>
 Nguyen-3_50_15,1/(1 - cos(x)),tensor(0.0005),-3787342.3977585267
 Nguyen-3_50_16,x + asinh(x),tensor(0.6085),0.5859686101201429
 Nguyen-3_50_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4099370>>
 Nguyen-3_50_18,-cos(x - 5),tensor(0.5339),0.23792348325997015
 Nguyen-3_50_19,x/2 + exp(x),tensor(0.6099),0.5907246493229805
 Nguyen-3_50_20,x*(x + 3),tensor(0.6290),0.6519881130745793
 Nguyen-3_50_21,x + asinh(x),tensor(0.6085),0.5859686101201429
 Nguyen-3_50_22,5*x + 5*log(x),tensor(0.),0
 Nguyen-3_50_23,atan(x)/2,tensor(0.5235),0.17156848539482927
 Nguyen-3_50_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f265a0d30>>
 Nguyen-3_50_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841a95b0>>
 Nguyen-3_50_26,x/(x + 2),tensor(0.5210),0.15443769562792753
 Nguyen-3_50_27,x*(x + 2),tensor(0.7443),0.8819295308254715
 Nguyen-3_50_28,4*x**4,tensor(0.4722),-0.2495404116909219
 Nguyen-3_50_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc417d250>>
 Nguyen-3_50_30,x*(-exp(x) - 1),tensor(0.3214),-3.457478278597227
 Nguyen-3_50_31,-log(cos(x)),tensor(0.5042),0.03270249889315979
 Nguyen-3_50_32,x + sin(x + 4),tensor(0.4614),-0.36308082427741284
 Nguyen-3_50_33,x*(x**3 + x + 4),tensor(0.5171),0.12813269562648177
 Nguyen-3_50_34,x*(sin(x) - 1),tensor(0.4175),-0.9458897728364051
 Nguyen-3_50_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58275b50>>
 Nguyen-3_50_36,9,tensor(0.),0
 Nguyen-3_50_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840fc220>>
 Nguyen-3_50_38,x**2 + 3*x,tensor(0.6290),0.6519881130745793
 Nguyen-3_50_39,4*x*(x + 1),tensor(0.4631),-0.3443867696076428
 Nguyen-3_50_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841e40d0>>
 Nguyen-3_50_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f064bab50>>
 Nguyen-3_50_42,x*sinh(1),tensor(0.5860),0.5007463936270461
 Nguyen-3_50_43,-x**4/8,tensor(0.4830),-0.14555749206761015
 Nguyen-3_50_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0652ac10>>
 Nguyen-3_50_45,x,tensor(0.5732),0.4456890885065715
 Nguyen-3_50_46,x + cos(sqrt(x)),tensor(0.),0
 Nguyen-3_50_47,5*sqrt(x),tensor(0.),0
 Nguyen-3_50_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41419a0>>
 Nguyen-3_50_49,x*(x*sin(x) - 1),tensor(0.4504),-0.48919549054277534
 Nguyen-3_50_50,x*(x + 1)**2,tensor(0.7834),0.9235170478883354
 Nguyen-3_50_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841075b0>>
 Nguyen-3_50_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40c2190>>
 Nguyen-3_50_53,-x*acos(x),tensor(0.3776),-1.7159870569527396
 Nguyen-3_50_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e047ac0>>
 Nguyen-3_50_55,2*x**3,tensor(0.5983),0.5493404633029948
 Nguyen-3_50_56,x**2 + x/2,tensor(0.5724),0.4420247814363337
 Nguyen-3_50_57,6*x**4,tensor(0.4062),-1.1377167216939785
 Nguyen-3_50_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa41a3490>>
 Nguyen-3_50_59,x + cos(4),tensor(0.4779),-0.19311919685549328
 Nguyen-3_50_60,log(x + 2),tensor(0.5493),0.3268587163019089
 Nguyen-3_50_61,5*atanh(x),tensor(0.2738),-6.032699934999954
 Nguyen-3_50_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640aac40>>
 Nguyen-3_50_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f585b88e0>>
 Nguyen-3_50_64,atan(x),tensor(0.5596),0.38083122496263055
 Nguyen-3_50_65,x**2*sin(x),tensor(0.5386),0.2659513031583638
 Nguyen-3_50_66,x + 3/x,tensor(0.0288),-1137.1127567217927
 Nguyen-3_50_67,x*(x + 2),tensor(0.7443),0.8819295308254715
 Nguyen-3_50_68,sin(x)/2,tensor(0.5258),0.1865000006335018
 Nguyen-3_50_69,4*x*sin(x),tensor(0.4455),-0.5490402652615953
 Nguyen-3_50_70,x*(x + asinh(x)),tensor(0.5062),0.0484982640494227
 Nguyen-3_50_71,sin(x + 1),tensor(0.5339),0.23779762926220616
 Nguyen-3_50_72,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f6404b2e0>>
 Nguyen-3_50_73,sin(3*x + 2),tensor(0.4178),-0.9411469997975344
 Nguyen-3_50_74,sinh(x)/x,tensor(0.4768),-0.20447601068171495
 Nguyen-3_50_75,x*(x**5 + x),tensor(0.5122),0.09313910217550747
 Nguyen-3_50_76,cos(x + 1),tensor(0.4299),-0.7583223649378859
 Nguyen-3_50_77,2*x*asinh(x),tensor(0.5078),0.060384345709310616
 Nguyen-3_50_78,-x + atan(x),tensor(0.4731),-0.23993933942431322
 Nguyen-3_50_79,cos(x - 1),tensor(0.5716),0.43810540293252853
 Nguyen-3_50_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e054280>>
 Nguyen-3_50_81,sin(x) + cos(x),tensor(0.5618),0.3918561630569042
 Nguyen-3_50_82,x**2 + x + 1,tensor(0.5400),0.27444958366630456
 Nguyen-3_50_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f064bafd0>>
 Nguyen-3_50_84,2*x*cos(x),tensor(0.5870),0.5048033984199903
 Nguyen-3_50_85,2*x*sin(x),tensor(0.5084),0.06519036305076642
 Nguyen-3_50_86,x - atan(x),tensor(0.5001),0.0010656462016523927
 Nguyen-3_50_87,exp(2*x),tensor(0.4879),-0.1017438934975603
 Nguyen-3_50_88,x*acosh(2),tensor(0.5948),0.535890362329875
 Nguyen-3_50_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e14c880>>
 Nguyen-3_50_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe407fd00>>
 Nguyen-3_50_91,-x,tensor(0.4087),-1.093286468395855
 Nguyen-3_50_92,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58590a00>>
 Nguyen-3_50_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58504760>>
 Nguyen-3_50_94,exp(x) + tan(x),tensor(0.6241),0.6372987652325195
 Nguyen-3_50_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58147e80>>
 Nguyen-3_50_96,x*(x**4 + x),tensor(0.5715),0.43787695716501285
 Nguyen-3_50_97,sin(x)/2,tensor(0.5258),0.1865000006335018
 Nguyen-3_50_98,x**3*cos(x),tensor(0.5248),0.1798122542601751
 Nguyen-3_50_99,sin(3*x),tensor(0.5336),0.23592387080384036
 Nguyen-3_50_100,x*exp(2*x),tensor(0.6592),0.7326941378256571
 Nguyen-3_50_101,x**2*acos(x),tensor(0.4308),-0.7455709467137739
 Nguyen-3_50_102,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe406a190>>
 Nguyen-3_50_103,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0652a190>>
 Nguyen-3_50_104,x*(x + 1),tensor(0.6436),0.6933019480347765
 Nguyen-3_50_105,x*sin(x**2),tensor(0.5400),0.2744346262949854
 Nguyen-3_50_106,x*(sin(x) + 4),tensor(0.4964),-0.02923099247984884
 Nguyen-3_50_107,2*x*cosh(x),tensor(0.5844),0.49408420469643755
 Nguyen-3_50_108,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1e8ac0>>
 Nguyen-3_50_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25ff86a0>>
 Nguyen-3_50_110,acos(x)/2,tensor(0.4387),-0.6372696205921631
 Nguyen-3_50_111,sin(2*x),tensor(0.5783),0.46834588327607385
 Nguyen-3_50_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26363700>>
 Nguyen-3_50_113,2*x + 3,tensor(0.3406),-2.749016247424623
 Nguyen-3_50_114,cosh(3*x),tensor(0.2513),-7.8733049346407995
 Nguyen-3_50_115,x + 4*asin(x),tensor(0.3490),-2.4784547848728367
 Nguyen-3_50_116,1/(12*x),tensor(0.4238),-0.848900830604415
 Nguyen-3_50_117,-exp(-x),tensor(0.4049),-1.1594785311156621
 Nguyen-3_50_118,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840ed760>>
 Nguyen-3_50_119,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840ed2e0>>
 Nguyen-3_50_120,x**2 + tan(x),tensor(0.6991),0.8147739562889424
 Nguyen-3_50_121,5*x*cos(1),tensor(0.5713),0.43687319618944853
 Nguyen-3_50_122,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262a35b0>>
 Nguyen-3_50_123,x*sin(x)**4,tensor(0.5119),0.09054265180850152
 Nguyen-3_50_124,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5857f730>>
 Nguyen-3_50_125,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840e62b0>>
 Nguyen-3_50_126,x + 2*exp(x),tensor(0.4045),-1.1667169269391224
 Nguyen-3_50_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2627d070>>
 Nguyen-3_51_0,log(x + 5),tensor(0.4391),-0.6318700739872789
 Nguyen-3_51_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f8407ab50>>
 Nguyen-3_51_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2676d1f0>>
 Nguyen-3_51_3,x*(x + cos(3)),tensor(0.4187),-0.9273214111243928
 Nguyen-3_51_4,2*x + 4,tensor(0.2711),-6.2258154931245
 Nguyen-3_51_5,x**2*sin(asinh(x)) + x,tensor(0.6112),0.5954336303096898
 Nguyen-3_51_6,sinh(x + 1),tensor(0.5720),0.4402167747636436
 Nguyen-3_51_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f641e2310>>
 Nguyen-3_51_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26340d00>>
 Nguyen-3_51_9,x*(x + 1),tensor(0.6436),0.6933019480347765
 Nguyen-3_51_10,2*x + acos(x),tensor(0.4778),-0.19484728420818365
 Nguyen-3_51_11,x*(x + cos(x)) + x,tensor(0.7174),0.8448109883344493
 Nguyen-3_51_12,-3/4,tensor(0.),0
 Nguyen-3_51_13,x*(x + sin(x))**2 + x,tensor(0.5346),0.24192128331671947
 Nguyen-3_51_14,x*(x + 2),tensor(0.7443),0.8819295308254715
 Nguyen-3_51_15,-x**2 + x + 1,tensor(0.5563),0.3640880674695488
 Nguyen-3_51_16,x**2,tensor(0.5113),0.08610536470249375
 Nguyen-3_51_17,x*(x + exp(x)),tensor(0.7031),0.8217580214929399
 Nguyen-3_51_18,x + sinh(x),tensor(0.6084),0.5858584070154227
 Nguyen-3_51_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40d02e0>>
 Nguyen-3_51_20,-x + sin(x),tensor(0.4774),-0.19877232325970806
 Nguyen-3_51_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840e6f70>>
 Nguyen-3_51_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840eab80>>
 Nguyen-3_51_23,tan(x) + asin(x),tensor(0.5975),0.5462762321226662
 Nguyen-3_51_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841e4a00>>
 Nguyen-3_51_25,(x + sin(x))/x,tensor(0.3943),-1.3588247300205754
 Nguyen-3_51_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84107430>>
 Nguyen-3_51_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84107940>>
 Nguyen-3_51_28,sinh(x)**4,tensor(0.5119),0.09092466556289891
 Nguyen-3_51_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840eaaf0>>
 Nguyen-3_51_30,x**2 + x,tensor(0.6436),0.6933019480347765
 Nguyen-3_51_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40d05b0>>
 Nguyen-3_51_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05da3a00>>
 Nguyen-3_51_33,x*asinh(4),tensor(0.6065),0.5790386616157551
 Nguyen-3_51_34,1/sin(x + 1),tensor(0.1114),-62.60848829192467
 Nguyen-3_51_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4147850>>
 Nguyen-3_51_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e047a90>>
 Nguyen-3_51_37,x**3 + x*exp(x),tensor(0.8184),0.9507789479561127
 Nguyen-3_51_38,3*x**2 + x,tensor(0.5702),0.4317062724206234
 Nguyen-3_51_39,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26606fa0>>
 Nguyen-3_51_40,x**2 + x + sin(x),tensor(0.7377),0.8735438526397292
 Nguyen-3_51_41,cos(x),tensor(0.4806),-0.16795810592624116
 Nguyen-3_51_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582750a0>>
 Nguyen-3_51_43,x + exp(x),tensor(0.6234),0.6351485812185105
 Nguyen-3_51_44,x*(x + cosh(x)) + x,tensor(0.7413),0.8781758133221598
 Nguyen-3_51_45,x*(x + 1),tensor(0.6436),0.6933019480347765
 Nguyen-3_51_46,x*exp(2*x),tensor(0.6592),0.7326941378256571
 Nguyen-3_51_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41dd370>>
 Nguyen-3_51_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840b8a60>>
 Nguyen-3_51_49,x*exp(x),tensor(0.7142),0.8398339558757375
 Nguyen-3_51_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40f20d0>>
 Nguyen-3_51_51,5*sin(x),tensor(0.4172),-0.9518315598178486
 Nguyen-3_51_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f585f1f10>>
 Nguyen-3_51_53,x*acosh(2*x),tensor(0.),0
 Nguyen-3_51_54,x**3 + sin(x),tensor(0.6125),0.5996167534399977
 Nguyen-3_51_55,asin(x)/x,tensor(0.4762),-0.21002952952840315
 Nguyen-3_51_56,x*(x + cos(x)) + x,tensor(0.7174),0.8448109883344493
 Nguyen-3_51_57,x*(x + cosh(x)) + x,tensor(0.7413),0.8781758133221598
 Nguyen-3_51_58,x + exp(x),tensor(0.6234),0.6351485812185105
 Nguyen-3_51_59,x*exp(x) + x,tensor(0.7601),0.9003888871403489
 Nguyen-3_51_60,x*(x + cosh(x)),tensor(0.7041),0.823319495201871
 Nguyen-3_51_61,x*exp(2),tensor(0.2764),-5.855272372652728
 Nguyen-3_51_62,x - cos(x),tensor(0.4590),-0.38957044767983495
 Nguyen-3_51_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1e8670>>
 Nguyen-3_51_64,x*(x + 1) + 2*x,tensor(0.6290),0.6519881130745793
 Nguyen-3_51_65,x*(x**2 + 1),tensor(0.6170),0.6146424327634541
 Nguyen-3_51_66,2*x + cos(x),tensor(0.6220),0.6305930732771854
 Nguyen-3_51_67,x + cos(x + 1),tensor(0.5197),0.14607150205485553
 Nguyen-3_51_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640aa790>>
 Nguyen-3_51_69,4*x*sin(x),tensor(0.4455),-0.5490402652615953
 Nguyen-3_51_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40d72e0>>
 Nguyen-3_51_71,x*(5*x + cos(x)),tensor(0.4108),-1.0569823836196361
 Nguyen-3_51_72,x**2 + x + 1,tensor(0.5400),0.27444958366630456
 Nguyen-3_51_73,2*x*cos(1),tensor(0.5793),0.47261501730573086
 Nguyen-3_51_74,sqrt(3)*x**2,tensor(0.5095),0.07303389213328038
 Nguyen-3_51_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841072e0>>
 Nguyen-3_51_76,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841075e0>>
 Nguyen-3_51_77,asinh(x + 4),tensor(0.3928),-1.3904050134518324
 Nguyen-3_51_78,2*x*(x + 1),tensor(0.7842),0.9242618972820188
 Nguyen-3_51_79,x*exp(3 - x),tensor(0.0619),-228.64486044139485
 Nguyen-3_51_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4174b20>>
 Nguyen-3_51_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe403fb20>>
 Nguyen-3_51_82,2*x + sin(x),tensor(0.5532),0.34788293283604
 Nguyen-3_51_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2627d2b0>>
 Nguyen-3_51_84,4*x,tensor(0.4594),-0.3851150802016954
 Nguyen-3_51_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25fc64f0>>
 Nguyen-3_51_86,2*x*exp(x),tensor(0.7459),0.8839867836893438
 Nguyen-3_51_87,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4092250>>
 Nguyen-3_51_88,sinh(x)*cosh(x),tensor(0.6106),0.5933027506378726
 Nguyen-3_51_89,x*(x + 2),tensor(0.7443),0.8819295308254715
 Nguyen-3_51_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0652a9d0>>
 Nguyen-3_51_91,-x + sin(x)*cos(x),tensor(0.4548),-0.43681261408708316
 Nguyen-3_51_92,x*sin(2) + 4,tensor(0.2648),-6.7086364084362655
 Nguyen-3_51_93,1/6,tensor(0.),0
 Nguyen-3_51_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40f2670>>
 Nguyen-3_51_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1e8250>>
 Nguyen-3_51_96,x*sin(x) + 4,tensor(0.2420),-8.814603752013644
 Nguyen-3_51_97,x*(x + 2),tensor(0.7443),0.8819295308254715
 Nguyen-3_51_98,x**2 + 2*x,tensor(0.7443),0.8819295308254715
 Nguyen-3_51_99,2*x + cosh(x),tensor(0.6204),0.625473658562387
 Nguyen-3_51_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e14c340>>
 Nguyen-3_51_101,4*x*tan(x),tensor(0.3656),-2.011322728426145
 Nguyen-3_51_102,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40d7b20>>
 Nguyen-3_51_103,exp(x - 2),tensor(0.5101),0.07726766607648983
 Nguyen-3_51_104,exp(x) + tanh(x),tensor(0.6188),0.6206149682804539
 Nguyen-3_51_105,2*sqrt(x) - 2*x,tensor(0.),0
 Nguyen-3_51_106,atanh(4*x),tensor(0.),0
 Nguyen-3_51_107,x*(x**4 + 1),tensor(0.6110),0.5946987245636028
 Nguyen-3_51_108,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa41595b0>>
 Nguyen-3_51_109,x + tanh(x),tensor(0.6072),0.5816651915462538
 Nguyen-3_51_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40d03a0>>
 Nguyen-3_51_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4092790>>
 Nguyen-3_51_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841e4a30>>
 Nguyen-3_51_113,1/5,tensor(0.),0
 Nguyen-3_51_114,x*(x - 3),tensor(0.3039),-4.2468983885438805
 Nguyen-3_51_115,x*(x + cos(x)),tensor(0.5952),0.5373008853345091
 Nguyen-3_51_116,2*x + cos(x),tensor(0.6220),0.6305930732771854
 Nguyen-3_51_117,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e047310>>
 Nguyen-3_51_118,x*(x + 1) + x,tensor(0.7443),0.8819295308254715
 Nguyen-3_51_119,x**2 + sin(x),tensor(0.6264),0.6443321287892834
 Nguyen-3_51_120,2*log(x + 1),tensor(0.4023),-1.207564637274528
 Nguyen-3_51_121,sin(x + 3),tensor(0.4188),-0.9254160997558394
 Nguyen-3_51_122,x/sinh(x),tensor(0.4800),-0.1732596260125876
 Nguyen-3_51_123,x*(4 - 2*x),tensor(0.3692),-1.9191220248398468
 Nguyen-3_51_124,x*(x + 3),tensor(0.6290),0.6519881130745793
 Nguyen-3_51_125,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26340190>>
 Nguyen-3_51_126,x**3/3 + tan(x),tensor(0.6122),0.5987237127963128
 Nguyen-3_51_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f585f1550>>
 Nguyen-3_52_0,2*x + 1,tensor(0.6308),0.6575531822103284
 Nguyen-3_52_1,x - atanh(x),tensor(0.4417),-0.5980995859948091
 Nguyen-3_52_2,x*(x + 5),tensor(0.4104),-1.0636017240519684
 Nguyen-3_52_3,x*(x + tan(1)),tensor(0.7209),0.8500758170289082
 Nguyen-3_52_4,x*(x + 1),tensor(0.6436),0.6933019480347765
 Nguyen-3_52_5,5*x*sin(1),tensor(0.4429),-0.5817257834793601
 Nguyen-3_52_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640e5130>>
 Nguyen-3_52_7,x**2/4 + sin(x),tensor(0.5825),0.4862450227661227
 Nguyen-3_52_8,-sinh(x),tensor(0.4012),-1.2278620293903857
 Nguyen-3_52_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40e6af0>>
 Nguyen-3_52_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840e6670>>
 Nguyen-3_52_11,x*sinh(1)/2,tensor(0.5385),0.26537669508392137
 Nguyen-3_52_12,sin(x)**3,tensor(0.5268),0.19325447530224316
 Nguyen-3_52_13,cos(x) + atan(x),tensor(0.5571),0.36814986684604367
 Nguyen-3_52_14,x*(x + cos(x)),tensor(0.5952),0.5373008853345091
 Nguyen-3_52_15,-x + cos(x),tensor(0.4030),-1.195087196340336
 Nguyen-3_52_16,x**2 + tanh(x),tensor(0.6166),0.6132634736026619
 Nguyen-3_52_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4099b50>>
 Nguyen-3_52_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5820d250>>
 Nguyen-3_52_19,tanh(x) + 2,tensor(0.4248),-0.8332743326175893
 Nguyen-3_52_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f580de790>>
 Nguyen-3_52_21,exp(x - 1),tensor(0.5484),0.3216257943164986
 Nguyen-3_52_22,x**4 + 1,tensor(0.4705),-0.26617528737170115
 Nguyen-3_52_23,cos(x - 3),tensor(0.4269),-0.8018079460959602
 Nguyen-3_52_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58073af0>>
 Nguyen-3_52_25,x*(x + 3),tensor(0.6290),0.6519881130745793
 Nguyen-3_52_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41c9be0>>
 Nguyen-3_52_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0652a790>>
 Nguyen-3_52_28,x/3,tensor(0.5158),0.11872790311313497
 Nguyen-3_52_29,2*x**2 + sin(x),tensor(0.6232),0.6343753633745834
 Nguyen-3_52_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5846f910>>
 Nguyen-3_52_31,x*acosh(x),tensor(0.),0
 Nguyen-3_52_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26780af0>>
 Nguyen-3_52_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841e4820>>
 Nguyen-3_52_34,sinh(x)**2,tensor(0.5131),0.09955785034154707
 Nguyen-3_52_35,2*x + exp(x + 1),tensor(0.2981),-4.5450168573391485
 Nguyen-3_52_36,x*log(x) + 3*x,tensor(0.),0
 Nguyen-3_52_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41c90d0>>
 Nguyen-3_52_38,exp(x) + cos(x),tensor(0.4342),-0.6983479130764139
 Nguyen-3_52_39,x*(x + exp(x)),tensor(0.7031),0.8217580214929399
 Nguyen-3_52_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26780a90>>
 Nguyen-3_52_41,log(4*x**3),tensor(0.),0
 Nguyen-3_52_42,x + sinh(x),tensor(0.6084),0.5858584070154227
 Nguyen-3_52_43,x*(2*x + 1),tensor(0.6419),0.6886410093394605
 Nguyen-3_52_44,x**2 + 2*x,tensor(0.7443),0.8819295308254715
 Nguyen-3_52_45,x*exp(-2),tensor(0.4982),-0.014208522562010106
 Nguyen-3_52_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa41733d0>>
 Nguyen-3_52_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f8407a490>>
 Nguyen-3_52_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41dd520>>
 Nguyen-3_52_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41ddbb0>>
 Nguyen-3_52_50,x*(x + 1),tensor(0.6436),0.6933019480347765
