 Nguyen-2_0_0,x + tan(x),tensor(0.5285),0.20432797862569518
 Nguyen-2_52_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41d49a0>>
 Nguyen-2_52_66,log(x + 3),tensor(0.4951),-0.040141344409598156
 Nguyen-2_52_67,x*(x + cos(x)) + x,tensor(0.7228),0.8529490950072696
 Nguyen-2_52_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26015d30>>
 Nguyen-2_52_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4104bb0>>
 Nguyen-2_52_70,acosh(x + 1),tensor(0.),0
 Nguyen-2_52_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581622e0>>
 Nguyen-2_52_72,x**2*(x + 1),tensor(0.6211),0.6277719547438383
 Nguyen-2_52_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581e8c40>>
 Nguyen-2_52_74,x*(x + sqrt(2)),tensor(0.7431),0.8804555197949209
 Nguyen-2_52_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840d5d90>>
 Nguyen-2_52_76,x*(x + sin(x) + 1),tensor(0.7143),0.8400524843680799
 Nguyen-2_52_77,x - cos(x) + 1,tensor(0.6204),0.6255285337002846
 Nguyen-2_52_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05b5b2b0>>
 Nguyen-2_52_79,2*log(x)/3,tensor(0.),0
 Nguyen-2_52_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58235f10>>
 Nguyen-2_52_81,x*cos(x + 4),tensor(0.4552),-0.4323724114737273
 Nguyen-2_52_82,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc417d370>>
 Nguyen-2_52_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41a9c40>>
 Nguyen-2_52_84,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f580dedf0>>
 Nguyen-2_52_85,x + 2,tensor(0.3966),-1.3155341013344324
 Nguyen-2_52_86,2*x**2 + x,tensor(0.7060),0.8265584190024046
 Nguyen-2_52_87,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05da37f0>>
 Nguyen-2_52_88,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2673f850>>
 Nguyen-2_52_89,x + atanh(x),tensor(0.5097),0.07432283605088719
 Nguyen-2_52_90,x**2*asinh(x),tensor(0.5291),0.20811525981492784
 Nguyen-2_52_91,3*x*cos(x),tensor(0.5264),0.19073615373810004
 Nguyen-2_52_92,2*x + sin(x),tensor(0.4696),-0.275290414064725
 Nguyen-2_52_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc417d160>>
 Nguyen-2_52_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0562b6d0>>
 Nguyen-2_52_95,x + (x + 1)**2,tensor(0.4791),-0.1817389113717598
 Nguyen-2_52_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2673fa60>>
 Nguyen-2_52_97,x*(cosh(x) + 1),tensor(0.5254),0.18375220717438778
 Nguyen-2_52_98,-tanh(x),tensor(0.4040),-1.1754636795580122
 Nguyen-2_52_99,log(cos(3*x))/6,tensor(0.),0
 Nguyen-2_52_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4085c10>>
 Nguyen-2_52_101,cos(2*x),tensor(0.4476),-0.5233439587300117
 Nguyen-2_52_102,(x + 2)**4,tensor(0.0333),-840.6032964132338
 Nguyen-2_52_103,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe403b940>>
 Nguyen-2_52_104,x*tan(4),tensor(0.5670),0.41693906555371596
 Nguyen-2_52_105,5*cosh(x),tensor(0.1595),-26.767572483653552
 Nguyen-2_52_106,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c1ac0>>
 Nguyen-2_52_107,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266e64c0>>
 Nguyen-2_52_108,x - sin(x) + cos(x),tensor(0.4826),-0.1497678799918798
 Nguyen-2_52_109,x + cos(1),tensor(0.6230),0.6337028572804952
 Nguyen-2_52_110,2*x + sin(x),tensor(0.4696),-0.275290414064725
 Nguyen-2_52_111,5*x**3 + x**2,tensor(0.4817),-0.1576434607854693
 Nguyen-2_52_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41a9f10>>
 Nguyen-2_52_113,x*(x + exp(2)),tensor(0.2311),-10.066411793517508
 Nguyen-2_52_114,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e0759d0>>
 Nguyen-2_52_115,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58376820>>
 Nguyen-2_52_116,3*sinh(x),tensor(0.4338),-0.7038231721107948
 Nguyen-2_52_117,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266be0d0>>
 Nguyen-2_52_118,-5*x**2 + x,tensor(0.2561),-7.439426978541867
 Nguyen-2_52_119,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41d4fd0>>
 Nguyen-2_52_120,x**2 + 3*x,tensor(0.5264),0.19072171488803324
 Nguyen-2_52_121,x*(x + cos(3)),tensor(0.4067),-1.127602485702885
 Nguyen-2_52_122,(x**2 + x)**3,tensor(0.5975),0.5461836617138777
 Nguyen-2_52_123,x + cosh(x),tensor(0.5567),0.36610794663916313
 Nguyen-2_52_124,-1/(x + 5),tensor(0.4606),-0.3712640594707206
 Nguyen-2_52_125,tan(x)**2,tensor(0.5194),0.14415402711122594
 Nguyen-2_52_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26791670>>
 Nguyen-2_52_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f584f77f0>>
 Nguyen-2_53_0,x*(x + cos(x)) + x,tensor(0.7228),0.8529490950072696
 Nguyen-2_53_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc4127070>>
 Nguyen-2_53_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26791e50>>
 Nguyen-2_53_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41d40a0>>
 Nguyen-2_53_4,x + sin(x),tensor(0.5548),0.3558852652887552
 Nguyen-2_53_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41d4670>>
 Nguyen-2_53_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41d4190>>
 Nguyen-2_53_7,2*x*(x + 2),tensor(0.4255),-0.8232790966932526
 Nguyen-2_53_8,-2*x**2 - x,tensor(0.3304),-3.1061399923719595
 Nguyen-2_53_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1e78e0>>
 Nguyen-2_53_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581b7bb0>>
 Nguyen-2_53_11,x*(x + exp(x)),tensor(0.7825),0.9227375696422087
 Nguyen-2_53_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc417df40>>
 Nguyen-2_53_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4110160>>
 Nguyen-2_53_14,log(x + 5),tensor(0.4167),-0.9588479738220337
 Nguyen-2_53_15,x + cosh(x) + 3,tensor(0.2220),-11.279592730434318
 Nguyen-2_53_16,x*(x + 2),tensor(0.6976),0.8121484933730978
 Nguyen-2_53_17,sin(3*x),tensor(0.5238),0.17339095437461305
 Nguyen-2_53_18,asin(x) + atan(x),tensor(0.5481),0.3203371897333789
 Nguyen-2_53_19,x + cosh(x),tensor(0.5567),0.36610794663916313
 Nguyen-2_53_20,x*acosh(2),tensor(0.5708),0.4345986616135348
 Nguyen-2_53_21,2*x + 1,tensor(0.5820),0.484236467813835
 Nguyen-2_53_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262bc040>>
 Nguyen-2_53_23,x*(2*x + 1),tensor(0.7060),0.8265584190024046
 Nguyen-2_53_24,x*(x + 1),tensor(0.6893),0.7968951004308761
 Nguyen-2_53_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581e8520>>
 Nguyen-2_53_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06524100>>
 Nguyen-2_53_27,x**2/310,tensor(0.4777),-0.19523155319885288
 Nguyen-2_53_28,x**2 + 1,tensor(0.4455),-0.5492692886840607
 Nguyen-2_53_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f6402b6a0>>
 Nguyen-2_53_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4197be0>>
 Nguyen-2_53_31,x**2*exp(x) + x,tensor(0.8581),0.9726553507225733
 Nguyen-2_53_32,4*x + tan(x),tensor(0.3023),-4.327066363001596
 Nguyen-2_53_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581e86a0>>
 Nguyen-2_53_34,x/(x + 2),tensor(0.5041),0.03234193925997142
 Nguyen-2_53_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26015b20>>
 Nguyen-2_53_36,x*cosh(x) + x,tensor(0.5254),0.18375220717438778
 Nguyen-2_53_37,-sin(x),tensor(0.3992),-1.2644901147360526
 Nguyen-2_53_38,-cos(x)**2,tensor(0.4071),-1.121195702318699
 Nguyen-2_53_39,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40e5e20>>
 Nguyen-2_53_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2663d460>>
 Nguyen-2_53_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84136280>>
 Nguyen-2_53_42,x**2 + cosh(x),tensor(0.4232),-0.8577277176121763
 Nguyen-2_53_43,(2*x + 1)**2,tensor(0.3166),-3.661502965964739
 Nguyen-2_53_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840d5be0>>
 Nguyen-2_53_45,x + 7,tensor(0.1395),-37.035952959937404
 Nguyen-2_53_46,x*(2*x + 3),tensor(0.5562),0.3633469132992527
 Nguyen-2_53_47,x*(x + cosh(x)),tensor(0.7455),0.8834909564103411
 Nguyen-2_53_48,x + sin(x),tensor(0.5548),0.3558852652887552
 Nguyen-2_53_49,x + cos(5*x**2),tensor(0.4474),-0.5250040896376171
 Nguyen-2_53_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc417d2e0>>
 Nguyen-2_53_51,-x**3/3,tensor(0.4579),-0.40154601886896635
 Nguyen-2_53_52,x**2 + 1,tensor(0.4455),-0.5492692886840607
 Nguyen-2_53_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05b5b190>>
 Nguyen-2_53_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05b5b820>>
 Nguyen-2_53_55,x**2/2 + cosh(x),tensor(0.4446),-0.5606388737564629
 Nguyen-2_53_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05b5b430>>
 Nguyen-2_53_57,x + sin(x) + 3,tensor(0.2970),-4.603077374947104
 Nguyen-2_53_58,x*(x + 1),tensor(0.6893),0.7968951004308761
 Nguyen-2_53_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4110130>>
 Nguyen-2_53_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58453520>>
 Nguyen-2_53_61,log(sqrt(x)),tensor(0.),0
 Nguyen-2_53_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40d06d0>>
 Nguyen-2_53_63,2*x*cosh(x),tensor(0.4955),-0.03689576882290013
 Nguyen-2_53_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5831b4c0>>
 Nguyen-2_53_65,x + sinh(x),tensor(0.5425),0.2889520773991504
 Nguyen-2_53_66,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41dd4f0>>
 Nguyen-2_53_67,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41dd5b0>>
 Nguyen-2_53_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41dd550>>
 Nguyen-2_53_69,exp(x) + sin(x),tensor(0.5751),0.45401628049141995
 Nguyen-2_53_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc4127910>>
 Nguyen-2_53_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa40d1580>>
 Nguyen-2_53_72,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5831b7c0>>
 Nguyen-2_53_73,x*cos(acosh(x)),tensor(0.),0
 Nguyen-2_53_74,x**3 - 2*x,tensor(0.3634),-2.0677627084331633
 Nguyen-2_53_75,2*x**3 + x**2 + x,tensor(0.6553),0.723389069956224
 Nguyen-2_53_76,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58070280>>
 Nguyen-2_53_77,log(x + 1),tensor(0.4523),-0.46629143411339413
 Nguyen-2_53_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06524d30>>
 Nguyen-2_53_79,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266ab8b0>>
 Nguyen-2_53_80,sin(x + 1),tensor(0.5339),0.23784657440714796
 Nguyen-2_53_81,-2*x + sinh(x),tensor(0.3998),-1.2536236342445446
 Nguyen-2_53_82,x,tensor(0.5602),0.3835012024525105
 Nguyen-2_53_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2663d0a0>>
 Nguyen-2_53_84,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840d5220>>
 Nguyen-2_53_85,x + exp(-1),tensor(0.6158),0.6108962726199505
 Nguyen-2_53_86,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f583dfb50>>
 Nguyen-2_53_87,x*(x + 3),tensor(0.5264),0.19072171488803324
 Nguyen-2_53_88,x + sin(x),tensor(0.5548),0.3558852652887552
 Nguyen-2_53_89,x*(x + sin(x)) + x,tensor(0.7143),0.8400524843680799
 Nguyen-2_53_90,x/3,tensor(0.5087),0.06727502742243441
 Nguyen-2_53_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266be970>>
 Nguyen-2_53_92,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4174b80>>
 Nguyen-2_53_93,x**5/15,tensor(0.4804),-0.16966285260309055
 Nguyen-2_53_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4174d90>>
 Nguyen-2_53_95,333,tensor(0.),0
 Nguyen-2_53_96,2*x + 1,tensor(0.5820),0.484236467813835
 Nguyen-2_53_97,x + cos(x + 2),tensor(0.4576),-0.4051645869165763
 Nguyen-2_53_98,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05da3d30>>
 Nguyen-2_53_99,x + cos(x + 1),tensor(0.5197),0.14610044690725876
 Nguyen-2_53_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05af6580>>
 Nguyen-2_53_101,x*log(2),tensor(0.5398),0.2730967573282773
 Nguyen-2_53_102,x**2 + sinh(x),tensor(0.7102),0.8335023334628379
 Nguyen-2_53_103,x + log(x + 1),tensor(0.4212),-0.8888192798557688
 Nguyen-2_53_104,x + sin(x) + 1,tensor(0.5861),0.5013451813512179
 Nguyen-2_53_105,cos(3*x),tensor(0.4068),-1.1260738354638096
 Nguyen-2_53_106,2*x + cos(x),tensor(0.5689),0.42599034347438935
 Nguyen-2_53_107,x**2 + 4*x,tensor(0.4102),-1.0673852350243176
 Nguyen-2_53_108,x*asinh(2),tensor(0.5713),0.4371303357494266
 Nguyen-2_53_109,2*x*acos(x),tensor(0.3201),-3.5134129497802506
 Nguyen-2_53_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4175e80>>
 Nguyen-2_53_111,x + tan(x) + 1,tensor(0.5624),0.3947011641326422
 Nguyen-2_53_112,x + exp(x),tensor(0.5706),0.4336415560407636
 Nguyen-2_53_113,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58070190>>
 Nguyen-2_53_114,tan(x)**2,tensor(0.5194),0.14415402711122594
 Nguyen-2_53_115,-x + cos(x),tensor(0.3857),-1.5360323888437915
 Nguyen-2_53_116,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58241e80>>
 Nguyen-2_53_117,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41973d0>>
 Nguyen-2_53_118,1/(x + 4),tensor(0.4883),-0.09829805373394462
 Nguyen-2_53_119,x,tensor(0.5602),0.3835012024525105
 Nguyen-2_53_120,x - log(cos(x)),tensor(0.6351),0.6698116518159636
 Nguyen-2_53_121,sin(x)**2,tensor(0.5131),0.09949460964410806
 Nguyen-2_53_122,cos(x + 2),tensor(0.3885),-1.4778064076947866
 Nguyen-2_53_123,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84038c40>>
 Nguyen-2_53_124,(x + sin(x))**2,tensor(0.4312),-0.7395912144609347
 Nguyen-2_53_125,710*x**4,tensor(0.0044),-52160.32358869709
 Nguyen-2_53_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05b5b4f0>>
 Nguyen-2_53_127,x*(x + 2),tensor(0.6976),0.8121484933730978
 Nguyen-2_54_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f580f2a00>>
 Nguyen-2_54_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4045f70>>
 Nguyen-2_54_2,x + sinh(5),tensor(0.0141),-4880.433448966681
 Nguyen-2_54_3,-x/2,tensor(0.4322),-0.7259327985072148
 Nguyen-2_54_4,x*sin(x) + 2*x,tensor(0.6778),0.7740105439537533
 Nguyen-2_54_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262bcb50>>
 Nguyen-2_54_6,x*(x + 1),tensor(0.6893),0.7968951004308761
 Nguyen-2_54_7,x*(x**2 + sqrt(3)),tensor(0.5237),0.1728154183183057
 Nguyen-2_54_8,sin(2*x),tensor(0.5600),0.3825460152757899
 Nguyen-2_54_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05b5b310>>
 Nguyen-2_54_10,sinh(x) + 2*cosh(x),tensor(0.3598),-2.165253171443474
 Nguyen-2_54_11,4*log(x),tensor(0.),0
 Nguyen-2_54_12,x*cos(x) - x,tensor(0.4500),-0.4942366918955208
 Nguyen-2_54_13,x**3 + 2*x,tensor(0.4991),-0.007514185407288432
 Nguyen-2_54_14,2*x**3,tensor(0.5628),0.3967295048399261
 Nguyen-2_54_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266bea90>>
 Nguyen-2_54_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4197d60>>
 Nguyen-2_54_17,x*(3*x + 1),tensor(0.5793),0.4724911581670963
 Nguyen-2_54_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4175820>>
 Nguyen-2_54_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4175d90>>
 Nguyen-2_54_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4175a00>>
 Nguyen-2_54_21,4*x + exp(x),tensor(0.3249),-3.3184902843352413
 Nguyen-2_54_22,sinh(x + 1),tensor(0.5365),0.25387507284037936
 Nguyen-2_54_23,-4*x**4,tensor(0.3220),-3.4326552411914077
 Nguyen-2_54_24,x*sin(x) + x + 3,tensor(0.2714),-6.204255978958118
 Nguyen-2_54_25,sin(x)**3,tensor(0.5178),0.13310225983656498
 Nguyen-2_54_26,sin(2*x),tensor(0.5600),0.3825460152757899
 Nguyen-2_54_27,x*(x + 2),tensor(0.6976),0.8121484933730978
 Nguyen-2_54_28,x*(x + 2),tensor(0.6976),0.8121484933730978
 Nguyen-2_54_29,sin(x) + cos(x),tensor(0.5571),0.36782781232610595
 Nguyen-2_54_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e075580>>
 Nguyen-2_54_31,x*exp(2*x),tensor(0.5629),0.3970777556467123
 Nguyen-2_54_32,x/6,tensor(0.4932),-0.05599541712864631
 Nguyen-2_54_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe417fdf0>>
 Nguyen-2_54_34,sin(4*x),tensor(0.4581),-0.3989032595654671
 Nguyen-2_54_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840a5a30>>
 Nguyen-2_54_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266abbe0>>
 Nguyen-2_54_37,x*cos(x + 3),tensor(0.4112),-1.0495641294562614
 Nguyen-2_54_38,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f584f7310>>
 Nguyen-2_54_39,3*x + tanh(x),tensor(0.3898),-1.4508163539606929
 Nguyen-2_54_40,12,tensor(0.),0
 Nguyen-2_54_41,x**2 - cos(x),tensor(0.4393),-0.6290367827689178
 Nguyen-2_54_42,x*(4*x**3 + x),tensor(0.4121),-1.0347994102397475
 Nguyen-2_54_43,x**2*sinh(2*x),tensor(0.5257),0.18592343964849456
 Nguyen-2_54_44,x*(x**2 + x),tensor(0.6211),0.6277719547438383
 Nguyen-2_54_45,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa416eb50>>
 Nguyen-2_54_46,x*(x + exp(x)) + x,tensor(0.6991),0.8146621635525918
 Nguyen-2_54_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa416eac0>>
 Nguyen-2_54_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa41753a0>>
 Nguyen-2_54_49,2*x + 5,tensor(0.1913),-16.872386910907867
 Nguyen-2_54_50,3*x**2*sin(x),tensor(0.5569),0.36718406403329673
 Nguyen-2_54_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f8415ef70>>
 Nguyen-2_54_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05b5bd30>>
 Nguyen-2_54_53,sinh(2*x),tensor(0.4670),-0.30300472989152616
 Nguyen-2_54_54,2*x**2,tensor(0.5136),0.10314391471305107
 Nguyen-2_54_55,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa40f7340>>
 Nguyen-2_54_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5811a520>>
 Nguyen-2_54_57,x*(2*x + 3),tensor(0.5562),0.3633469132992527
 Nguyen-2_54_58,x*exp(x),tensor(0.7727),0.913479636426382
 Nguyen-2_54_59,x*(x + sin(1)),tensor(0.6606),0.7360105072652288
 Nguyen-2_54_60,sin(x)**2,tensor(0.5131),0.09949460964410806
 Nguyen-2_54_61,x**2 + x*log(3),tensor(0.7061),0.8266958557765095
 Nguyen-2_54_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58207b80>>
 Nguyen-2_54_63,cos(x + 5),tensor(0.5792),0.4721936765485002
 Nguyen-2_54_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2671eb50>>
 Nguyen-2_54_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4109e20>>
 Nguyen-2_54_66,tan(x) + 1,tensor(0.5919),0.5245488689919549
 Nguyen-2_54_67,x*(sin(x) + 2),tensor(0.6778),0.7740105439537532
 Nguyen-2_54_68,cosh(x)/4,tensor(0.5005),0.0038966847941456217
 Nguyen-2_54_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41dd940>>
 Nguyen-2_54_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc417e250>>
 Nguyen-2_54_71,x*(x + 2),tensor(0.6976),0.8121484933730978
 Nguyen-2_54_72,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc417e190>>
 Nguyen-2_54_73,x*tanh(1),tensor(0.5450),0.30291843567216215
 Nguyen-2_54_74,x*(x + 1),tensor(0.6893),0.7968951004308761
 Nguyen-2_54_75,-2*x + sin(x) + 1,tensor(0.3763),-1.7469790076376945
 Nguyen-2_54_76,x**2 + x*asin(x),tensor(0.5062),0.048662042228745706
 Nguyen-2_54_77,x*asinh(x)**2,tensor(0.5249),0.18092061175555174
 Nguyen-2_54_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa41746d0>>
 Nguyen-2_54_79,2*exp(x),tensor(0.3656),-2.0100449525714335
 Nguyen-2_54_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26622370>>
 Nguyen-2_54_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26622760>>
 Nguyen-2_54_82,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26622610>>
 Nguyen-2_54_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26622310>>
 Nguyen-2_54_84,x*sinh(1),tensor(0.5676),0.41965203729640277
 Nguyen-2_54_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4174ca0>>
 Nguyen-2_54_86,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4174d00>>
 Nguyen-2_54_87,log(cos(x)) - cos(x),tensor(0.3640),-2.053618470376805
 Nguyen-2_54_88,x*(3*x + 1),tensor(0.5793),0.4724911581670963
 Nguyen-2_54_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41dd310>>
 Nguyen-2_54_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41ddf70>>
 Nguyen-2_54_91,x**2*asinh(x),tensor(0.5291),0.20811525981492784
 Nguyen-2_54_92,6*x**2,tensor(0.3111),-3.901432364748585
 Nguyen-2_54_93,x*cos(1) + x,tensor(0.5703),0.43218927847965194
 Nguyen-2_54_94,cos(2*x),tensor(0.4476),-0.5233439587300117
 Nguyen-2_54_95,log(156*x**2),tensor(0.2421),-8.802977319348297
 Nguyen-2_54_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f8415e760>>
 Nguyen-2_54_97,x*sinh(2)/2,tensor(0.5607),0.38607578868025916
 Nguyen-2_54_98,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840fc910>>
 Nguyen-2_54_99,zoo,tensor(0.),0
 Nguyen-2_54_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa418e940>>
 Nguyen-2_54_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa41102b0>>
 Nguyen-2_54_102,x*log(x) - 3*x,tensor(0.),0
