 Nguyen-5_0_0,-x**4/4 + x**3/3 + x,tensor(0.2886),-5.078448609823766
 Nguyen-5_129_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdcf00d0>>
 Nguyen-5_129_14,-3*log(x),tensor(0.),0
 Nguyen-5_129_15,sin(4*x),tensor(0.2596),-7.137686390567019
 Nguyen-5_129_16,x + log(2*sqrt(x)),tensor(0.),0
 Nguyen-5_129_17,log(5*x),tensor(0.),0
 Nguyen-5_129_18,8*log(x),tensor(0.),0
 Nguyen-5_129_19,2*tan(x),tensor(0.2138),-12.53001516218008
 Nguyen-5_129_20,2*x**2 + x,tensor(0.1794),-19.920905907950203
 Nguyen-5_129_21,x + exp(2*x),tensor(0.1045),-72.38254579964254
 Nguyen-5_129_22,x*sin(sinh(x)),tensor(0.2099),-13.165434886029209
 Nguyen-5_129_23,x + sin(x),tensor(0.2536),-7.665909442714472
 Nguyen-5_129_24,tan(3*x/4),tensor(0.2832),-5.408833737158408
 Nguyen-5_129_25,log(x)/4,tensor(0.),0
 Nguyen-5_129_26,sin(x + 2),tensor(0.1695),-22.997399637904046
 Nguyen-5_129_27,x**4 + x,tensor(0.2417),-8.841625527950013
 Nguyen-5_129_28,x**3/3,tensor(0.2668),-6.553734405814227
 Nguyen-5_129_29,5*x,tensor(0.1292),-44.39719325483788
 Nguyen-5_129_30,-x**3/16,tensor(0.2582),-7.258134284350374
 Nguyen-5_129_31,x*cos(4*x),tensor(0.2195),-11.650428967227336
 Nguyen-5_130_0,2*cosh(x),tensor(0.1026),-75.44979979884538
 Nguyen-5_130_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbaa010>>
 Nguyen-5_130_2,x*tanh(3*x),tensor(0.1952),-15.996610203130906
 Nguyen-5_130_3,4*log(x),tensor(0.),0
 Nguyen-5_130_4,x*exp(2*x),tensor(0.1356),-39.6115341719175
 Nguyen-5_130_5,x + sin(x),tensor(0.2536),-7.665909442714472
 Nguyen-5_130_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdc36550>>
 Nguyen-5_130_7,cos(x + 5),tensor(0.2446),-8.534676949527645
 Nguyen-5_130_8,4*log(x),tensor(0.),0
 Nguyen-5_130_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdc3b610>>
 Nguyen-5_130_10,x**2,tensor(0.2084),-13.427628353794578
 Nguyen-5_130_11,exp(4*x),tensor(0.0274),-1256.740237807557
 Nguyen-5_130_12,x + sin(2*x),tensor(0.2337),-9.750212005771344
 Nguyen-5_130_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb7dc50>>
 Nguyen-5_130_14,4*x**3/3,tensor(0.2723),-6.144282035496419
 Nguyen-5_130_15,x*acos(x),tensor(0.3220),-3.4321408506236066
 Nguyen-5_130_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95040b2e10>>
 Nguyen-5_130_17,tan(x),tensor(0.2746),-5.979326330153988
 Nguyen-5_130_18,9*x**3 + x,tensor(0.0943),-91.33618559062471
 Nguyen-5_130_19,atan(x + 3),tensor(0.1468),-32.77796829390903
 Nguyen-5_130_20,tan(5*x),tensor(0.0225),-1888.0852582214409
 Nguyen-5_130_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb7d890>>
 Nguyen-5_130_22,-3*x**3 + x,tensor(0.2169),-12.033310395621545
 Nguyen-5_130_23,1213*cosh(x),tensor(0.0003),-13405029.310468962
 Nguyen-5_130_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdc178d0>>
 Nguyen-5_130_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdc14f10>>
 Nguyen-5_130_26,x + cos(x + 8),tensor(0.2852),-5.281140084930991
 Nguyen-5_130_27,x/3,tensor(0.2739),-6.02425996609797
 Nguyen-5_130_28,x*tanh(x),tensor(0.2157),-12.220112130027399
 Nguyen-5_130_29,x + tan(x + 2),tensor(0.0195),-2528.823650601327
 Nguyen-5_130_30,sin(x/9),tensor(0.2649),-6.702524877135426
 Nguyen-5_130_31,x + sin(x + 2),tensor(0.1839),-18.703872815530406
 Nguyen-5_131_0,x + tanh(x),tensor(0.2568),-7.3714387586246914
 Nguyen-5_131_1,log(x)/x**3,tensor(0.),0
 Nguyen-5_131_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb4fbd0>>
 Nguyen-5_131_3,3*x**4/8,tensor(0.2468),-8.31287882431417
 Nguyen-5_131_4,sqrt(x + 3),tensor(0.1258),-47.32590578109889
 Nguyen-5_131_5,116*cos(x),tensor(0.0041),-60470.72328348218
 Nguyen-5_131_6,sin(x + 1),tensor(0.1879),-17.689349646977703
 Nguyen-5_131_7,3*x**2/4,tensor(0.2198),-11.593153290592447
 Nguyen-5_131_8,x + sin(x + 2),tensor(0.1839),-18.703872815530406
 Nguyen-5_131_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fde89250>>
 Nguyen-5_131_10,x + sin(3*x),tensor(0.2454),-8.45907361299935
 Nguyen-5_131_11,2*cosh(x),tensor(0.1026),-75.44979979884538
 Nguyen-5_131_12,-2*x**2 + x,tensor(0.3719),-1.8518181605222845
 Nguyen-5_131_13,log(x**2),tensor(0.1925),-16.597984628120255
 Nguyen-5_131_14,x + log(x),tensor(0.),0
 Nguyen-5_131_15,4*log(x),tensor(0.),0
 Nguyen-5_131_16,15*exp(x),tensor(0.0194),-2555.6865204547344
 Nguyen-5_131_17,exp(2*x)/2,tensor(0.1652),-24.531888124904203
 Nguyen-5_131_18,-2*x**3/3,tensor(0.2409),-8.926292445287485
 Nguyen-5_131_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdba0990>>
 Nguyen-5_131_20,sin(4*x),tensor(0.2596),-7.137686390567019
 Nguyen-5_131_21,2*asin(x),tensor(0.2264),-10.678535065155494
 Nguyen-5_131_22,sqrt(x) + x,tensor(0.),0
 Nguyen-5_131_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbbee10>>
 Nguyen-5_131_24,x*Abs(x) + x,tensor(0.2565),-7.399480644532838
 Nguyen-5_131_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb5ce90>>
 Nguyen-5_131_26,x**3/3 + x,tensor(0.2786),-5.70591606198811
 Nguyen-5_131_27,4*x**3/9,tensor(0.2686),-6.4112962081663
 Nguyen-5_131_28,x + sin(2*x),tensor(0.2337),-9.750212005771344
 Nguyen-5_131_29,x*atan(x + 2),tensor(0.2687),-6.408558693695141
 Nguyen-5_131_30,sqrt(x)/3,tensor(0.),0
 Nguyen-5_131_31,x + tan(3*x),tensor(0.1192),-53.56982324333059
 Nguyen-5_132_0,x**2*exp(2*x),tensor(0.1443),-34.17232864139038
 Nguyen-5_132_1,cosh(x + 2),tensor(0.0661),-198.4508728556288
 Nguyen-5_132_2,x + sin(3*x),tensor(0.2454),-8.45907361299935
 Nguyen-5_132_3,x**2 + 5*x,tensor(0.1242),-48.69047067481367
 Nguyen-5_132_4,-2*x + log(x),tensor(0.),0
 Nguyen-5_132_5,x*acos(x),tensor(0.3220),-3.4321408506236066
 Nguyen-5_132_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdc6a7d0>>
 Nguyen-5_132_7,3*x**2/2,tensor(0.1882),-17.614946546460956
 Nguyen-5_132_8,x*cos(7*x),tensor(0.2465),-8.340055676402704
 Nguyen-5_132_9,x**2 + x,tensor(0.2222),-11.256689440996333
 Nguyen-5_132_10,exp(4*x),tensor(0.0274),-1256.740237807557
 Nguyen-5_132_11,x*exp(x + 3) + x,tensor(0.0206),-2254.9865477527487
 Nguyen-5_132_12,3*x**2 + x,tensor(0.1495),-31.34975206163532
 Nguyen-5_132_13,sin(x + 3),tensor(0.2029),-14.442266763028755
 Nguyen-5_132_14,x**5/5,tensor(0.2624),-6.90006090020586
 Nguyen-5_132_15,x**3/3,tensor(0.2668),-6.553734405814227
 Nguyen-5_132_16,exp(12*x),tensor(1.9030e-05),-2761314528.141406
 Nguyen-5_132_17,exp(2*x),tensor(0.1114),-62.65452127737508
 Nguyen-5_132_18,-3*sin(tan(x)),tensor(0.1311),-42.89526928398825
 Nguyen-5_132_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdd74290>>
 Nguyen-5_132_20,0,tensor(0.),0
 Nguyen-5_132_21,log(x)*log(x + 2),tensor(0.),0
 Nguyen-5_132_22,tanh(4*x),tensor(0.2743),-5.998437641825675
 Nguyen-5_132_23,1,tensor(0.),0
 Nguyen-5_132_24,8*x**3,tensor(0.1192),-53.58285555623926
 Nguyen-5_132_25,sin(2*x),tensor(0.2818),-5.495702554354505
 Nguyen-5_132_26,1,tensor(0.),0
 Nguyen-5_132_27,x**2*sin(x),tensor(0.2738),-6.036985259886441
 Nguyen-5_132_28,x*cos(2*x),tensor(0.2654),-6.662643296219254
 Nguyen-5_132_29,sin(3*x),tensor(0.2824),-5.456304864481082
 Nguyen-5_132_30,exp(x + 2),tensor(0.0372),-668.821828227565
 Nguyen-5_132_31,cosh(x + 2),tensor(0.0661),-198.4508728556288
 Nguyen-5_133_0,x*cos(x + 2),tensor(0.2839),-5.360294326291775
 Nguyen-5_133_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbbc990>>
 Nguyen-5_133_2,exp(x + 3),tensor(0.0147),-4498.153102291965
 Nguyen-5_133_3,atan(x + 3),tensor(0.1468),-32.77796829390903
 Nguyen-5_133_4,2*sin(sqrt(x)),tensor(0.),0
 Nguyen-5_133_5,3*x**2 + x,tensor(0.1495),-31.34975206163532
 Nguyen-5_133_6,sin(3*x)/3,tensor(0.2774),-5.782409292935957
 Nguyen-5_133_7,x**5,tensor(0.2676),-6.490771557883873
 Nguyen-5_133_8,5*cosh(x),tensor(0.0533),-314.39602813295386
 Nguyen-5_133_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb8a750>>
 Nguyen-5_133_10,sin(2*x),tensor(0.2818),-5.495702554354505
 Nguyen-5_133_11,4*log(x),tensor(0.),0
 Nguyen-5_133_12,x**2 + 9*x,tensor(0.0731),-159.9123109246475
 Nguyen-5_133_13,5*x**3 + x,tensor(0.1455),-33.492203152469756
 Nguyen-5_133_14,log(x + 2),tensor(0.1929),-16.50813517184808
 Nguyen-5_133_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb8ed50>>
 Nguyen-5_133_16,x/3,tensor(0.2739),-6.02425996609797
 Nguyen-5_133_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb8ef90>>
 Nguyen-5_133_18,x**6/16,tensor(0.2582),-7.254004680588297
 Nguyen-5_133_19,exp(2*x),tensor(0.1114),-62.65452127737508
 Nguyen-5_133_20,2*x + 3,tensor(0.0911),-98.53536170090764
 Nguyen-5_133_21,acos(x + 1),tensor(0.),0
 Nguyen-5_133_22,x**5/5 + x**2,tensor(0.2098),-13.187223383209052
 Nguyen-5_133_23,3*x**2/4,tensor(0.2198),-11.593153290592447
 Nguyen-5_133_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb8fbd0>>
 Nguyen-5_133_25,-2*exp(3*x),tensor(0.0339),-811.4415202584332
 Nguyen-5_133_26,x + cos(4*x),tensor(0.2864),-5.208267946046843
 Nguyen-5_133_27,x + sin(3*x),tensor(0.2454),-8.45907361299935
 Nguyen-5_133_28,5*cos(x),tensor(0.0706),-172.29443850132293
 Nguyen-5_133_29,x + cosh(x),tensor(0.1541),-29.150711010824764
 Nguyen-5_133_30,tan(x + 4),tensor(0.0313),-956.3753842571886
 Nguyen-5_133_31,x**3/9,tensor(0.2623),-6.911318418486208
 Nguyen-5_134_0,3*x**3,tensor(0.2331),-9.824318460867744
 Nguyen-5_134_1,x + tan(x + 3),tensor(0.2463),-8.366120335815381
 Nguyen-5_134_2,x + cos(x + 4),tensor(0.3520),-2.389847859780405
 Nguyen-5_134_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdf0f910>>
 Nguyen-5_134_4,2*x**6/3,tensor(0.2431),-8.69668052096979
 Nguyen-5_134_5,x**2 + 3*x,tensor(0.1766),-20.750072680902946
 Nguyen-5_134_6,exp(3*x)/7,tensor(0.2012),-14.771721958328712
 Nguyen-5_134_7,x + sin(x + 3),tensor(0.2457),-8.424948899332728
 Nguyen-5_134_8,28*x**3,tensor(0.0359),-719.3934212265884
 Nguyen-5_134_9,x*cos(x - 3) + x,tensor(0.2613),-6.988431864096187
 Nguyen-5_134_10,6*x**3,tensor(0.1519),-30.190123710624295
 Nguyen-5_134_11,x**3,tensor(0.2734),-6.0626433068073045
 Nguyen-5_134_12,5*exp(x),tensor(0.0522),-328.7666609041294
 Nguyen-5_134_13,cosh(x + 4),tensor(0.0109),-8193.427399857868
 Nguyen-5_134_14,2*log(x),tensor(0.),0
 Nguyen-5_134_15,16*x**3,tensor(0.0623),-225.6780097049172
 Nguyen-5_134_16,exp(x + 3),tensor(0.0147),-4498.153102291965
 Nguyen-5_134_17,7*x**3 + x,tensor(0.1148),-58.487983033236326
 Nguyen-5_134_18,cosh(x + 3),tensor(0.0281),-1191.48839072106
 Nguyen-5_134_19,5*x**3/4,tensor(0.2728),-6.103423335937104
 Nguyen-5_134_20,tan(x + 4),tensor(0.0313),-956.3753842571886
 Nguyen-5_134_21,x**9 + 2*x**2,tensor(0.1724),-22.043713471684647
 Nguyen-5_134_22,sin(x + 5),tensor(0.5141),0.10666580384658553
 Nguyen-5_134_23,x*log(2) + x,tensor(0.2632),-6.836852188095346
 Nguyen-5_134_24,3*x**2 + x,tensor(0.1495),-31.34975206163532
 Nguyen-5_134_25,-3*x**3 + x,tensor(0.2169),-12.033310395621545
 Nguyen-5_134_26,cosh(x + 3),tensor(0.0281),-1191.48839072106
 Nguyen-5_134_27,-x**2/4,tensor(0.2745),-5.983146591990943
 Nguyen-5_134_28,x + tan(x + 3),tensor(0.2463),-8.366120335815381
 Nguyen-5_134_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdd4a7d0>>
 Nguyen-5_134_30,8*x*log(x),tensor(0.),0
 Nguyen-5_134_31,log(x) + 1,tensor(0.),0
 Nguyen-5_135_0,7*log(x),tensor(0.),0
 Nguyen-5_135_1,-cos(x + 2),tensor(0.2290),-10.329594679687554
 Nguyen-5_135_2,tanh(x/5),tensor(0.2687),-6.407601854785298
 Nguyen-5_135_3,2*x**2 + x,tensor(0.1794),-19.920905907950203
 Nguyen-5_135_4,exp(4*x)/4,tensor(0.0932),-93.75162347105451
 Nguyen-5_135_5,3*x**4/4,tensor(0.2340),-9.713339739304415
 Nguyen-5_135_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbf8a50>>
 Nguyen-5_135_7,atan(x) + 2,tensor(0.1176),-55.2593632196361
 Nguyen-5_135_8,x*tan(2*x) + x,tensor(0.1171),-55.83506492127819
 Nguyen-5_135_9,sin(x + 3),tensor(0.2029),-14.442266763028755
 Nguyen-5_135_10,x**3 + exp(2*x),tensor(0.1065),-69.41400387179979
 Nguyen-5_135_11,tan(x + 4),tensor(0.0313),-956.3753842571886
 Nguyen-5_135_12,4*x**3/3,tensor(0.2723),-6.144282035496419
 Nguyen-5_135_13,x + cosh(x),tensor(0.1541),-29.150711010824764
 Nguyen-5_135_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdda9150>>
 Nguyen-5_135_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95171b4e50>>
 Nguyen-5_135_16,log(x + 1),tensor(0.2991),-4.493645156985404
 Nguyen-5_135_17,2*x**2 + x,tensor(0.1794),-19.920905907950203
 Nguyen-5_135_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdda2c50>>
 Nguyen-5_135_19,8*log(x),tensor(0.),0
 Nguyen-5_135_20,x + exp(x),tensor(0.1497),-31.27330176361297
 Nguyen-5_135_21,9*x**5,tensor(0.1272),-46.074389333478166
 Nguyen-5_135_22,2*x**2 + x,tensor(0.1794),-19.920905907950203
 Nguyen-5_135_23,x*atan(x),tensor(0.2151),-12.314510022907747
 Nguyen-5_135_24,x*(x + cos(x)),tensor(0.2225),-11.215803298356
 Nguyen-5_135_25,6*exp(x),tensor(0.0447),-456.44027888662794
 Nguyen-5_135_26,cosh(x + 3),tensor(0.0281),-1191.48839072106
 Nguyen-5_135_27,exp(x + 3),tensor(0.0147),-4498.153102291965
 Nguyen-5_135_28,x*cosh(x + 2),tensor(0.0996),-80.66347727984856
 Nguyen-5_135_29,4*x**5/5,tensor(0.2672),-6.518645294830027
 Nguyen-5_135_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbf8890>>
 Nguyen-5_135_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbf80d0>>
 Nguyen-5_136_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb93fd0>>
 Nguyen-5_136_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdce3f10>>
 Nguyen-5_136_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb18550>>
 Nguyen-5_136_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb18e50>>
 Nguyen-5_136_4,x*cos(x) + x,tensor(0.2639),-6.781407768155381
 Nguyen-5_136_5,x + tanh(x),tensor(0.2568),-7.3714387586246914
 Nguyen-5_136_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb13750>>
 Nguyen-5_136_7,atan(3*x),tensor(0.2702),-6.29312200754723
 Nguyen-5_136_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb11f90>>
 Nguyen-5_136_9,x + tanh(x),tensor(0.2568),-7.3714387586246914
 Nguyen-5_136_10,cos(x + 1),tensor(0.1819),-19.234088609353762
 Nguyen-5_136_11,x*cos(2*x) + x,tensor(0.2872),-5.156806411282351
 Nguyen-5_136_12,cosh(2*x),tensor(0.1145),-58.846856305631114
 Nguyen-5_136_13,x*exp(3*x) + x,tensor(0.0658),-200.7798231240107
 Nguyen-5_136_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbb37d0>>
 Nguyen-5_136_15,x*sin(x + 2) + x,tensor(0.2872),-5.15860348872857
 Nguyen-5_136_16,x*log(x)**3,tensor(0.),0
 Nguyen-5_136_17,asin(x + 2),tensor(0.),0
 Nguyen-5_136_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbb2250>>
 Nguyen-5_136_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbb1250>>
 Nguyen-5_136_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbb1290>>
 Nguyen-5_136_21,1/(3*x**4),tensor(3.2157e-05),-966997361.1265464
 Nguyen-5_136_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbb0910>>
 Nguyen-5_136_23,x**9 + cos(x),tensor(0.1720),-22.175429200684977
 Nguyen-5_136_24,3*x,tensor(0.1968),-15.65364058080375
 Nguyen-5_136_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fddc9790>>
 Nguyen-5_136_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbdd9d0>>
 Nguyen-5_136_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbdea90>>
 Nguyen-5_136_28,16*sin(x),tensor(0.0459),-430.13047548419405
 Nguyen-5_136_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb2e850>>
 Nguyen-5_136_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb2cd50>>
 Nguyen-5_136_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdd4b610>>
 Nguyen-5_137_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95040f2690>>
 Nguyen-5_137_1,x**2*exp(x),tensor(0.1999),-15.011255544324161
 Nguyen-5_137_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb23c50>>
 Nguyen-5_137_3,sqrt(x + 3),tensor(0.1258),-47.32590578109889
 Nguyen-5_137_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb23c10>>
 Nguyen-5_137_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb3a290>>
 Nguyen-5_137_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb3b750>>
 Nguyen-5_137_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb380d0>>
 Nguyen-5_137_8,x + cos(3*x + 3),tensor(0.2422),-8.79125402517928
 Nguyen-5_137_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb3b7d0>>
 Nguyen-5_137_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb38e90>>
 Nguyen-5_137_11,4*x + 2,tensor(0.1053),-71.12096749216205
 Nguyen-5_137_12,5*sin(2*x),tensor(0.0994),-81.08843756513302
 Nguyen-5_137_13,sin(x + 2),tensor(0.1695),-22.997399637904046
 Nguyen-5_137_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbad010>>
 Nguyen-5_137_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbadbd0>>
 Nguyen-5_137_16,-cos(5*x)/5,tensor(0.2481),-8.18328710224164
 Nguyen-5_137_17,x*log(5*x/8),tensor(0.),0
 Nguyen-5_137_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbacc10>>
 Nguyen-5_137_19,atan(4*x),tensor(0.2621),-6.9294653413343505
 Nguyen-5_137_20,sin(x + 5),tensor(0.5141),0.10666580384658553
 Nguyen-5_137_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbbdf10>>
 Nguyen-5_137_22,x + log(x + 4),tensor(0.1444),-34.08748037469599
 Nguyen-5_137_23,x + cos(4*x),tensor(0.2864),-5.208267946046843
 Nguyen-5_137_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95040d8d50>>
 Nguyen-5_137_25,log(x + 6),tensor(0.1227),-50.165077686073374
 Nguyen-5_137_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb23b50>>
 Nguyen-5_137_27,tan(6*x),tensor(0.0991),-81.69674286812159
 Nguyen-5_137_28,sin(x),tensor(0.2854),-5.268228339505732
 Nguyen-5_137_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbaf450>>
 Nguyen-5_137_30,x + cos(x + 2)/x,tensor(0.1556),-28.460277297748906
 Nguyen-5_137_31,x*cosh(x),tensor(0.2739),-6.026189218129443
 Nguyen-5_138_0,sqrt(x + 2),tensor(0.1405),-36.39936478499745
 Nguyen-5_138_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdd44c10>>
 Nguyen-5_138_2,tan(x + 3),tensor(0.3153),-3.7154412948347995
 Nguyen-5_138_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda902d0>>
 Nguyen-5_138_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda90d90>>
 Nguyen-5_138_5,cos(x + 5) + 3,tensor(0.0863),-111.210098226949
 Nguyen-5_138_6,x + cos(2*x),tensor(0.2141),-12.475314629695571
 Nguyen-5_138_7,x*cos(3*x),tensor(0.2319),-9.965733370173245
 Nguyen-5_138_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda8aa50>>
 Nguyen-5_138_9,cosh(3*x),tensor(0.0704),-173.26194621417017
 Nguyen-5_138_10,acos(x + 4),tensor(0.),0
 Nguyen-5_138_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda89850>>
 Nguyen-5_138_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda8b950>>
 Nguyen-5_138_13,x*cosh(x),tensor(0.2739),-6.026189218129443
 Nguyen-5_138_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda890d0>>
 Nguyen-5_138_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda8a0d0>>
 Nguyen-5_138_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda88d10>>
 Nguyen-5_138_17,8*x,tensor(0.0827),-122.10067492964686
 Nguyen-5_138_18,x*atan(log(x)),tensor(0.),0
 Nguyen-5_138_19,log(x + 6),tensor(0.1227),-50.165077686073374
 Nguyen-5_138_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdf29a90>>
 Nguyen-5_138_21,tanh(x + 2),tensor(0.1648),-24.699254599347878
 Nguyen-5_138_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda88950>>
 Nguyen-5_138_23,log(tan(x + 2)),tensor(0.),0
 Nguyen-5_138_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb89c90>>
 Nguyen-5_138_25,x*atanh(x),tensor(0.1872),-17.861563101007338
 Nguyen-5_138_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda90550>>
 Nguyen-5_138_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda90fd0>>
 Nguyen-5_138_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda90710>>
 Nguyen-5_138_29,tan(x) + 3,tensor(0.0909),-99.02525150971212
 Nguyen-5_138_30,acos(x + 3),tensor(0.),0
 Nguyen-5_138_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdbeb250>>
 Nguyen-5_139_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdfc2ad0>>
 Nguyen-5_139_1,tanh(3*x),tensor(0.2781),-5.735159114974511
 Nguyen-5_139_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdd0d010>>
 Nguyen-5_139_3,log(-4*x),tensor(0.),0
 Nguyen-5_139_4,cosh(3*x),tensor(0.0704),-173.26194621417017
 Nguyen-5_139_5,cosh(x),tensor(0.1479),-32.19071701710409
 Nguyen-5_139_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda84ad0>>
 Nguyen-5_139_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda81110>>
 Nguyen-5_139_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fda80e50>>
 Nguyen-5_139_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb3a850>>
 Nguyen-5_139_10,tan(x + 1),tensor(0.0857),-112.73793978463476
 Nguyen-5_139_11,log(x + 1),tensor(0.2991),-4.493645156985404
 Nguyen-5_139_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f94fdb66050>>
