 Nguyen-6_0_0,x + tan(x),tensor(0.6504),0.7109996531079412
 Nguyen-6_40_13,cos(x)**3,tensor(0.4593),-0.3853966435489895
 Nguyen-6_40_14,x*(x + tan(1)),tensor(0.8152),0.9486030122137887
 Nguyen-6_40_15,x/2 + sin(x),tensor(0.7514),0.8904932832343346
 Nguyen-6_40_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b80d47c0>>
 Nguyen-6_40_17,cos(x),tensor(0.4485),-0.5114792822104293
 Nguyen-6_40_18,pi*x*cos(2*x),tensor(0.4845),-0.13169729800841523
 Nguyen-6_40_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b857a7c0>>
 Nguyen-6_40_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c1ae940>>
 Nguyen-6_40_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc133130>>
 Nguyen-6_40_22,x*sin(2*x),tensor(0.4922),-0.06409061886484113
 Nguyen-6_40_23,4*x**2 - x,tensor(0.3060),-4.144248409154404
 Nguyen-6_40_24,2*x + cos(x),tensor(0.5676),0.41953420875702696
 Nguyen-6_40_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c0c3e20>>
 Nguyen-6_40_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f025c08cbe0>>
 Nguyen-6_40_27,x + tan(5),tensor(0.2089),-13.336415018233957
 Nguyen-6_40_28,asinh(x)**2,tensor(0.5009),0.007528785958240802
 Nguyen-6_40_29,4*x,tensor(0.4052),-1.1553069286095696
 Nguyen-6_40_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b82cf880>>
 Nguyen-6_40_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c0ec1f0>>
 Nguyen-6_40_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc1e96d0>>
 Nguyen-6_40_33,cos(2*x),tensor(0.4552),-0.43240142365160095
 Nguyen-6_40_34,x*(x + 1),tensor(0.6929),0.8036065815658506
 Nguyen-6_40_35,x + tanh(2*x),tensor(0.6806),0.7797643441739909
 Nguyen-6_40_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0c2880>>
 Nguyen-6_40_37,x*tan(4),tensor(0.7052),0.8253054165152718
 Nguyen-6_40_38,x**2 + x + 1,tensor(0.4460),-0.5433959850780363
 Nguyen-6_40_39,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c12d130>>
 Nguyen-6_40_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c074610>>
 Nguyen-6_40_41,-x - 1,tensor(0.3308),-3.0941491614387457
 Nguyen-6_40_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b81bc1f0>>
 Nguyen-6_40_43,x,tensor(0.6729),0.7637781036174012
 Nguyen-6_40_44,-sin(x),tensor(0.3920),-1.406418043709417
 Nguyen-6_40_45,cos(x) + asin(x),tensor(0.5566),0.36548413973524807
 Nguyen-6_40_46,5*x**3,tensor(0.4424),-0.5892234233656313
 Nguyen-6_40_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc08dbe0>>
 Nguyen-6_40_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c0f3dc0>>
 Nguyen-6_40_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f025c08cfd0>>
 Nguyen-6_40_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c0f35b0>>
 Nguyen-6_40_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc1e94c0>>
 Nguyen-6_40_52,2*x/(x + 3),tensor(0.5933),0.5301402744279095
 Nguyen-6_40_53,x*cos(3),tensor(0.3846),-1.560288971135746
 Nguyen-6_40_54,x**2 + 2*x,tensor(0.7629),0.9034085221469929
 Nguyen-6_40_55,3*x + exp(x),tensor(0.3597),-2.1696199775513727
 Nguyen-6_40_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f025c05a9d0>>
 Nguyen-6_40_57,8*x**3,tensor(0.2966),-4.626229621448632
 Nguyen-6_40_58,x*(x + 4)**3,tensor(0.0208),-2206.656039409195
 Nguyen-6_40_59,cos(2*x + 1),tensor(0.3690),-1.9253896856977537
 Nguyen-6_40_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c074df0>>
 Nguyen-6_40_61,atan(3*x),tensor(0.7656),0.9062171558883294
 Nguyen-6_40_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc0e2160>>
 Nguyen-6_40_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc168f40>>
 Nguyen-6_40_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c14beb0>>
 Nguyen-6_40_65,sin(3*x),tensor(0.6465),0.7009519646214379
 Nguyen-6_40_66,x**3*sin(x),tensor(0.5009),0.006816009129210876
 Nguyen-6_40_67,10*x,tensor(0.1651),-24.554409226876707
 Nguyen-6_40_68,x*log(x**2),tensor(0.4007),-1.2372891829963208
 Nguyen-6_40_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b81bce20>>
 Nguyen-6_40_70,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b81bc8b0>>
 Nguyen-6_40_71,x**2/2 + atan(x),tensor(0.6766),0.7714618720434379
 Nguyen-6_40_72,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b81bc3a0>>
 Nguyen-6_40_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c1f0b80>>
 Nguyen-6_40_74,x*(2 - x),tensor(0.5555),0.35968364846014167
 Nguyen-6_40_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c12d6a0>>
 Nguyen-6_40_76,x*sin(x + 5),tensor(0.4142),-0.9994543324312972
 Nguyen-6_40_77,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b8497f70>>
 Nguyen-6_40_78,2*x + 3,tensor(0.2553),-7.508040267430635
 Nguyen-6_40_79,2*x - cos(x),tensor(0.4655),-0.3181737562596372
 Nguyen-6_40_80,x**2/2 + exp(x),tensor(0.4472),-0.5284934759079607
 Nguyen-6_40_81,x*(x + sin(x)),tensor(0.4617),-0.3598823612948536
 Nguyen-6_40_82,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0adc70>>
 Nguyen-6_40_83,x**6/6 + sin(x),tensor(0.6630),0.741696531931426
 Nguyen-6_40_84,cos(x)**5,tensor(0.4633),-0.3424473216028834
 Nguyen-6_40_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c09acd0>>
 Nguyen-6_40_86,2*x**2,tensor(0.4554),-0.42989579077875084
 Nguyen-6_40_87,x*(x + 1),tensor(0.6929),0.8036065815658506
 Nguyen-6_40_88,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01961f9430>>
 Nguyen-6_40_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01961f9b80>>
 Nguyen-6_40_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01961f9400>>
 Nguyen-6_40_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01961f9910>>
 Nguyen-6_40_92,x*exp(-1) + x,tensor(0.7421),0.8792050559651269
 Nguyen-6_40_93,sin(x),tensor(0.6550),0.7226370546413592
 Nguyen-6_40_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f025c08cac0>>
 Nguyen-6_40_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b842c7c0>>
 Nguyen-6_40_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c12da60>>
 Nguyen-6_40_97,2*x + tan(x),tensor(0.4843),-0.13405598355327109
 Nguyen-6_40_98,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc1e5a30>>
 Nguyen-6_40_99,x*(x + exp(x)),tensor(0.5673),0.418060809767016
 Nguyen-6_40_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c173460>>
 Nguyen-6_40_101,x*(x**3 + x),tensor(0.4685),-0.2873147002112306
 Nguyen-6_40_102,-x*cos(2*x),tensor(0.4761),-0.2109424194438978
 Nguyen-6_40_103,x + exp(5),tensor(0.0064),-24032.50652411054
 Nguyen-6_40_104,cos(x + 2),tensor(0.3861),-1.5284419098017388
 Nguyen-6_40_105,x**2*(x**2 + x),tensor(0.5895),0.5148969544947151
 Nguyen-6_40_106,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c12b370>>
 Nguyen-6_40_107,x + tanh(x),tensor(0.7512),0.890249916363883
 Nguyen-6_40_108,2*x,tensor(0.7199),0.8485620644977886
 Nguyen-6_40_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc0b8400>>
 Nguyen-6_40_110,x**3*acos(x),tensor(0.5281),0.20135995696226838
 Nguyen-6_40_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018df16a90>>
 Nguyen-6_40_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018df16430>>
 Nguyen-6_40_113,x*(x + 2),tensor(0.7629),0.9034085221469929
 Nguyen-6_40_114,exp(x) - 1,tensor(0.7384),0.8744757253687212
 Nguyen-6_40_115,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0f1d30>>
 Nguyen-6_40_116,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0f1370>>
 Nguyen-6_40_117,4*x*sin(x),tensor(0.3695),-1.9105587608871462
 Nguyen-6_40_118,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc13cb20>>
 Nguyen-6_40_119,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc13c670>>
 Nguyen-6_40_120,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc13c1f0>>
 Nguyen-6_40_121,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc13cfa0>>
 Nguyen-6_40_122,x + exp(x + 2),tensor(0.0917),-97.11973298330585
 Nguyen-6_40_123,x,tensor(0.6729),0.7637781036174012
 Nguyen-6_40_124,x**3*sin(2),tensor(0.5700),0.43074767554618876
 Nguyen-6_40_125,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b82fcaf0>>
 Nguyen-6_40_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b85810d0>>
 Nguyen-6_40_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0acf40>>
 Nguyen-6_41_0,x/sin(2),tensor(0.6936),0.8047644507201444
 Nguyen-6_41_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f025c156a00>>
 Nguyen-6_41_2,log(2*x + 1)/2,tensor(0.),0
 Nguyen-6_41_3,sin(2*x),tensor(0.7417),0.8786622864392574
 Nguyen-6_41_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c12f7f0>>
 Nguyen-6_41_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0f1e50>>
 Nguyen-6_41_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0d4670>>
 Nguyen-6_41_7,2*x + asinh(x),tensor(0.5424),0.28822114110905417
 Nguyen-6_41_8,x**2 + sin(x),tensor(0.6715),0.7607761479815868
 Nguyen-6_41_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc0e2a60>>
 Nguyen-6_41_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc067040>>
 Nguyen-6_41_11,x**2*(x + 3),tensor(0.4318),-0.7318387511762283
 Nguyen-6_41_12,tanh(x),tensor(0.6432),0.692274813769044
 Nguyen-6_41_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc0b82e0>>
 Nguyen-6_41_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b84f3520>>
 Nguyen-6_41_15,x*log(3*x**2),tensor(0.5195),0.14448132290208537
 Nguyen-6_41_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc04fd90>>
 Nguyen-6_41_17,5,tensor(0.),0
 Nguyen-6_41_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0754c0>>
 Nguyen-6_41_19,3*exp(x),tensor(0.2176),-11.93300479788245
 Nguyen-6_41_20,x*(x + exp(x)),tensor(0.5673),0.418060809767016
 Nguyen-6_41_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b82fa3a0>>
 Nguyen-6_41_22,cos(x + 1),tensor(0.4020),-1.21239904815376
 Nguyen-6_41_23,2*x*cos(x),tensor(0.7629),0.9034464039581747
 Nguyen-6_41_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c134130>>
 Nguyen-6_41_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b81bc790>>
 Nguyen-6_41_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c1737c0>>
 Nguyen-6_41_27,4*sin(x),tensor(0.4471),-0.529865282557451
 Nguyen-6_41_28,x**2 + 10*x,tensor(0.1656),-24.37941893162147
 Nguyen-6_41_29,x**3/3 + sin(x),tensor(0.6903),0.7987494861260505
 Nguyen-6_41_30,exp(x) + sin(x),tensor(0.4940),-0.048931163432554214
 Nguyen-6_41_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc0b8d30>>
 Nguyen-6_41_32,exp(x)/2,tensor(0.5634),0.3993720742234962
 Nguyen-6_41_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0d4940>>
 Nguyen-6_41_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b82fa910>>
 Nguyen-6_41_35,x - 2,tensor(0.2979),-4.5568997297248
 Nguyen-6_41_36,x**2*(x**2 + x),tensor(0.5895),0.5148969544947151
 Nguyen-6_41_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01962f9eb0>>
 Nguyen-6_41_38,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01961f9340>>
 Nguyen-6_41_39,x + tanh(x**2),tensor(0.7062),0.8268875374569625
 Nguyen-6_41_40,x/log(4),tensor(0.6159),0.6110870283943539
 Nguyen-6_41_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0f1c40>>
 Nguyen-6_41_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c165640>>
 Nguyen-6_41_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b85c3910>>
 Nguyen-6_41_44,x**3 + 2*x,tensor(0.5834),0.49021093572408947
 Nguyen-6_41_45,x + cos(x + 1),tensor(0.5214),0.15773644655905927
 Nguyen-6_41_46,x + 1,tensor(0.5190),0.14125450859622546
 Nguyen-6_41_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01961f9c10>>
 Nguyen-6_41_48,x*log(2*x**2),tensor(0.4708),-0.2636827387163254
 Nguyen-6_41_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c074460>>
 Nguyen-6_41_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c0acbe0>>
 Nguyen-6_41_51,2*x*(x + log(x)),tensor(0.),0
 Nguyen-6_41_52,2*x + cos(x),tensor(0.5676),0.41953420875702696
 Nguyen-6_41_53,x*cosh(2*x),tensor(0.5452),0.3042191853188445
 Nguyen-6_41_54,sinh(x)/2,tensor(0.5827),0.48710797162875197
 Nguyen-6_41_55,cos(2)/x**2,tensor(1.3731e-06),-530359708775.76416
 Nguyen-6_41_56,x**2,tensor(0.4974),-0.020674330638002614
 Nguyen-6_41_57,-x**2*sin(x),tensor(0.4301),-0.7551212455671874
 Nguyen-6_41_58,x**3/3,tensor(0.5216),0.15877835083198555
 Nguyen-6_41_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b83bc460>>
 Nguyen-6_41_60,x*(x**3 + 5),tensor(0.3293),-3.1487072151734115
 Nguyen-6_41_61,x*(x + 2),tensor(0.7629),0.9034085221469929
 Nguyen-6_41_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc172d90>>
 Nguyen-6_41_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b82cfd90>>
 Nguyen-6_41_64,sin(2*x),tensor(0.7417),0.8786622864392574
 Nguyen-6_41_65,1,tensor(0.),0
 Nguyen-6_41_66,2*x*cos(x),tensor(0.7629),0.9034464039581747
 Nguyen-6_41_67,2*sin(x**3),tensor(0.6370),0.6751406455812079
 Nguyen-6_41_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc0e2e50>>
 Nguyen-6_41_69,x*(x**2 + 1),tensor(0.7139),0.8394589332321448
 Nguyen-6_41_70,x**2*cos(1),tensor(0.5028),0.021821841509956696
 Nguyen-6_41_71,2*x + 1,tensor(0.5362),0.2516029616498314
 Nguyen-6_41_72,2*cosh(x),tensor(0.2892),-5.041912393778372
 Nguyen-6_41_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc0b6370>>
 Nguyen-6_41_74,x*asin(x) + 2,tensor(0.2853),-5.272711570847556
 Nguyen-6_41_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b81bcaf0>>
 Nguyen-6_41_76,9*x**3,tensor(0.2663),-6.590358861042138
 Nguyen-6_41_77,x*(x + Abs(x)),tensor(0.6204),0.625668060745147
 Nguyen-6_41_78,x**2 + 2*x,tensor(0.7629),0.9034085221469929
 Nguyen-6_41_79,x*(x**2 + x),tensor(0.5857),0.4995710140746926
 Nguyen-6_41_80,x*(x + atanh(x)),tensor(0.4136),-1.0104052523095821
 Nguyen-6_41_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c1c4ee0>>
 Nguyen-6_41_82,x*(exp(x) + sin(x)),tensor(0.5839),0.49234943422768773
 Nguyen-6_41_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f018df163d0>>
 Nguyen-6_41_84,2*x*acosh(x),tensor(0.),0
 Nguyen-6_41_85,3*x - sin(x),tensor(0.6975),0.8119444936002207
 Nguyen-6_41_86,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc1d6310>>
 Nguyen-6_41_87,x*(x**2 + 4*x),tensor(0.3661),-1.9985915713843525
 Nguyen-6_41_88,x*tan(5),tensor(0.2485),-8.145396327474586
 Nguyen-6_41_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc172340>>
 Nguyen-6_41_90,3*x*atan(x),tensor(0.4274),-0.7954604475787368
 Nguyen-6_41_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c05efa0>>
 Nguyen-6_41_92,x**5/5,tensor(0.5054),0.04215893111928126
 Nguyen-6_41_93,sin(2*x),tensor(0.7417),0.8786622864392574
 Nguyen-6_41_94,5*sinh(x),tensor(0.2959),-4.661056474901123
 Nguyen-6_41_95,sin(x) + 1,tensor(0.5128),0.09769664922224952
 Nguyen-6_41_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc1056a0>>
 Nguyen-6_41_97,x*(x + sinh(x)),tensor(0.4485),-0.5125600932122703
 Nguyen-6_41_98,log(x + 5),tensor(0.3694),-1.9136555545848575
 Nguyen-6_41_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c12dc40>>
 Nguyen-6_41_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0495e0>>
 Nguyen-6_41_101,x**2*sinh(x),tensor(0.5855),0.49891555135559496
 Nguyen-6_41_102,x**2 + x,tensor(0.6929),0.8036065815658506
 Nguyen-6_41_103,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c09a610>>
 Nguyen-6_41_104,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0725b0>>
 Nguyen-6_41_105,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc13c340>>
 Nguyen-6_41_106,x*(x + 3),tensor(0.5408),0.27873149110542417
 Nguyen-6_41_107,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01dc13cd60>>
 Nguyen-6_41_108,x*tan(2),tensor(0.3021),-4.33474022554034
 Nguyen-6_41_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c1a7220>>
 Nguyen-6_41_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c1c4af0>>
 Nguyen-6_41_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c1c4370>>
 Nguyen-6_41_112,sin(3*x),tensor(0.6465),0.7009519646214379
 Nguyen-6_41_113,2*x**2*(x + 1),tensor(0.5485),0.32242975861607126
 Nguyen-6_41_114,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01963a0f40>>
 Nguyen-6_41_115,4*x/5,tensor(0.6316),0.6598838348465983
 Nguyen-6_41_116,x*tan(3),tensor(0.4752),-0.21983898018873926
 Nguyen-6_41_117,-x**2 + 3*x,tensor(0.4677),-0.2950293419829366
 Nguyen-6_41_118,4*x,tensor(0.4052),-1.1553069286095696
 Nguyen-6_41_119,6*x/5,tensor(0.7135),0.8386932135232955
 Nguyen-6_41_120,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b85c3f40>>
 Nguyen-6_41_121,2*sin(x),tensor(0.7579),0.8979476068717523
 Nguyen-6_41_122,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c130130>>
 Nguyen-6_41_123,x**2*atan(x),tensor(0.5649),0.4065878632752654
 Nguyen-6_41_124,sin(x) + cos(x),tensor(0.5399),0.2735013379905552
 Nguyen-6_41_125,x*tan(x)**2,tensor(0.5992),0.5527680948298304
 Nguyen-6_41_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f025c156dc0>>
 Nguyen-6_41_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c1f49d0>>
 Nguyen-6_42_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b80b4760>>
 Nguyen-6_42_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c141eb0>>
 Nguyen-6_42_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c134580>>
 Nguyen-6_42_3,2*x*(x + 1),tensor(0.5918),0.5242230214077543
 Nguyen-6_42_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c0acb20>>
 Nguyen-6_42_5,sin(x) + cos(x),tensor(0.5399),0.2735013379905552
 Nguyen-6_42_6,sin(x - 1),tensor(0.4573),-0.40874416034676386
 Nguyen-6_42_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f025c03bb50>>
 Nguyen-6_42_8,x*(x**4 + sin(x)),tensor(0.5569),0.36692687467266316
 Nguyen-6_42_9,exp(x),tensor(0.4851),-0.12621511517743822
 Nguyen-6_42_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b803b880>>
 Nguyen-6_42_11,x + exp(x),tensor(0.4900),-0.08287109767937184
 Nguyen-6_42_12,-x**6/16 + sin(x),tensor(0.6517),0.714312445098893
 Nguyen-6_42_13,2*x*exp(x),tensor(0.4989),-0.008937866661181681
 Nguyen-6_42_14,sin(x) + cos(x),tensor(0.5399),0.2735013379905552
 Nguyen-6_42_15,sqrt(x) + sin(x) - 1,tensor(0.),0
 Nguyen-6_42_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b83bc4f0>>
 Nguyen-6_42_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01b83bc4c0>>
 Nguyen-6_42_18,2*x + exp(x),tensor(0.4295),-0.7640060518040168
 Nguyen-6_42_19,2*x*cosh(x),tensor(0.5753),0.4552069765082638
 Nguyen-6_42_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c173970>>
 Nguyen-6_42_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0c2f10>>
 Nguyen-6_42_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c070c40>>
 Nguyen-6_42_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0705e0>>
 Nguyen-6_42_24,x**2*tan(2),tensor(0.3823),-1.6100062404176643
 Nguyen-6_42_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc07fee0>>
 Nguyen-6_42_26,x**2 + cos(x),tensor(0.4138),-1.0066883427079514
 Nguyen-6_42_27,2*x*cos(x),tensor(0.7629),0.9034464039581747
 Nguyen-6_42_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c1a7520>>
 Nguyen-6_42_29,x + exp(x) + sin(x),tensor(0.4370),-0.6602573641573133
 Nguyen-6_42_30,x**2*sin(4)/2,tensor(0.4806),-0.16806624610348053
 Nguyen-6_42_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0f0af0>>
 Nguyen-6_42_32,1/sin(2*x),tensor(0.0115),-7398.928120495529
 Nguyen-6_42_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c12afa0>>
 Nguyen-6_42_34,-x - 1,tensor(0.3308),-3.0941491614387457
 Nguyen-6_42_35,2*x + exp(x)*sin(x),tensor(0.5094),0.07209805304619643
 Nguyen-6_42_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c072550>>
 Nguyen-6_42_37,x*(2*x + 4),tensor(0.3913),-1.4195740528965843
 Nguyen-6_42_38,62*x**3,tensor(0.0407),-553.1977012458565
 Nguyen-6_42_39,sqrt(x) + 32*x,tensor(0.),0
 Nguyen-6_42_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c173af0>>
 Nguyen-6_42_41,x*log(x + 1),tensor(0.3985),-1.2780608089408165
 Nguyen-6_42_42,x**2 + tan(x),tensor(0.7400),0.8765338684263946
 Nguyen-6_42_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c074be0>>
 Nguyen-6_42_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c12b220>>
 Nguyen-6_42_45,x**3*exp(-1),tensor(0.5245),0.17798287117105682
 Nguyen-6_42_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f021c1bc910>>
 Nguyen-6_42_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f023c0d43a0>>
 Nguyen-6_42_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f01fc133fa0>>
